Economy,Year,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),Electricity production from coal sources (% of total),"Energy imports, net (% of energy use)",Energy intensity level of primary energy (MJ/$2021 PPP GDP),Energy use (kg of oil equivalent per capita),Fossil fuel energy consumption (% of total),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Cooling Degree Days,Heating Degree Days,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Standardised Precipitation-Evapotranspiration Index,"Agriculture, forestry, and fishing, value added (% of GDP)",Food production index (2014-2016 = 100),"Adjusted savings, natural resources depletion (% of GNI)","Adjusted savings, net forest depletion (% of GNI)","Annual freshwater withdrawals, total (% of internal resources)",Forest area (% of land area),Terrestrial and marine protected areas (% of total territorial area),Tree Cover Loss,Score
Estonia,2018,92.4429083407997,35.064294020236574,3.471253839939479,7.5597848759203,33.73712223645668,47.98914716179432,44.42171691505735,60.454083907397234,12.359451981537749,32.125,83.63640027675712,40.02588542025293,74.01491905134823,29.084049129003773,33.002616153180405,25.718914540299693,72.12094051255379,100.0,44.41439847726773,77.21357987119949,33.94833948339484,17.52962721886368,44.860708926306195
Estonia,2019,94.92217615068864,35.602003850340324,37.50250850318258,20.90582120347716,25.685293418228,56.73156185785035,49.23032656593688,60.454083907397234,24.94555641086971,35.5,93.0783854044214,44.01618480649539,83.94282249193256,92.36573813919884,35.42743573572292,70.43337383556096,73.87434625531755,100.0,53.9943546552502,77.21357987119949,34.31734317343174,16.40678577066673,54.66383467553131
Estonia,2020,96.74301460629675,44.39562938604991,52.590576261069565,44.62753543120652,19.369804923977888,59.71119590191901,51.791832565847216,60.454083907397234,46.60872580589569,46.875,94.2559465831917,50.52675313035024,86.47382005113188,94.7098017179096,31.61041400244494,72.35722964763059,84.88748147021045,100.0,57.26633498957679,77.21357987119949,35.05535055350554,18.219456972090526,60.30584936137926
Finland,2012,96.52032588085764,89.97572136557874,49.33801244217578,81.95190150293709,7.351201154707354,44.0908287840598,32.7453623906253,32.6838228661703,37.92490805953127,44.75,99.01858706093358,3.773342685384762,86.06900061248557,15.673918278879327,34.58052744522582,46.01053057918185,92.56854274144636,100.0,68.1952808018705,99.55674496868691,23.616236162361623,6.160656893688966,55.84354092534833
Finland,2013,97.50562582043216,86.45252782227098,48.76581643416915,77.261114180375,6.890582990440976,44.391822921044266,33.376026990017294,33.0888890607,33.12645639864929,44.5,96.21407027749602,16.44401081632438,87.60889901910895,76.70386128281287,34.83937947684488,55.67031186715269,95.06126453710807,100.0,70.1677912660046,99.7067256581614,23.616236162361623,6.778930674581545,59.33984642315292
Finland,2014,96.81359781634822,86.93876565802063,52.80720802309366,80.43205213489227,6.858110279668388,43.34612408761019,32.84214683451955,33.41844426747899,35.85505941532025,47.875,90.3679122975542,16.730524372325235,89.14864506613931,83.33868507666372,34.903247723867935,58.78898339408667,95.95554260346104,100.0,72.33010693157857,99.85670634763586,24.16974169741697,4.91490136026583,60.37396356325418
Finland,2015,98.09920196695352,83.45652214225214,56.552210312906816,85.55782305255207,7.160085622850396,45.691513985868895,34.479024158406105,34.53480850361962,42.03922445172565,50.375,99.58419260144962,20.40525037550198,90.68854347276267,52.03500040138074,33.13123857576102,55.73106520858647,97.67401291238136,100.0,74.72268316779038,100.0,24.16974169741697,5.553442782116463,60.611891974338384
Finland,2016,99.0027191465422,79.10020194647342,54.08178492222353,82.76718568545432,7.498946746492066,45.382671793640014,33.46454583858883,60.454083907397234,41.75752783803856,49.375,98.47044677463776,14.223093109319793,92.22844187938604,55.86417275427471,33.46852738831053,55.52855407047389,98.71171781872847,100.0,77.40118330364021,100.0,24.354243542435427,2.8390616256849626,61.58858455633939
Finland,2017,99.39704748609174,74.19870939773696,57.08221201097051,84.61468210569042,7.765867174706003,46.94618626757928,33.71866077465967,60.454083907397234,44.2460045978068,51.875,99.88513236647478,10.726810783179827,92.22844187938604,50.29300794733884,33.21788180306886,52.652895909275,96.3716661923416,100.0,77.40118330364021,99.9967247165174,23.985239852398525,0.0913815505929989,61.34716744287878
Finland,2018,98.43258391848812,31.462557207478994,55.821528360236485,83.84269333543797,7.483543445108623,46.708540887913685,33.240698038769665,60.454083907397234,43.33417239999876,51.625,88.65295868123896,14.553721583515468,90.42191418498284,36.77049048727623,33.74697763520384,42.42608343458886,95.98171650238828,100.0,74.29016920251604,99.9967247165174,24.16974169741697,1.8898015981876028,57.67675162120354
Finland,2019,98.74070176900798,46.278405494063065,59.02983961016574,86.91689310317612,7.932725878610626,48.15153801047694,33.94956347140641,60.454083907397234,44.06781608355016,53.125,96.00784592958816,11.874498893042317,89.69927263530295,60.16697439190816,34.59606766800134,61.05710814094775,98.0325858904938,100.0,73.15715976146839,99.9934494330348,22.14022140221402,1.3053354014818268,60.662659655589394
Finland,2020,100.0,59.406940954897735,64.00465166538882,91.56833120990382,8.038061793375064,49.13704001014432,35.43879659384845,60.454083907397234,49.73381393400759,55.5,96.80251499660773,23.872589580709857,89.69927263530295,70.79152283856465,35.15320509107078,53.66545159983798,98.86911598459628,100.0,73.15715976146839,99.99017414955216,21.95571955719557,2.3738157745221,63.42830372099418
France,2012,80.04031837976372,96.88895989826564,75.75679611400696,95.2527256942487,6.917328964150975,60.64059681240836,47.0651518227607,29.6187983701997,11.994196861751409,11.75,78.23627801997756,71.39906144928008,63.10795286603631,93.83077787589306,26.33520864986575,52.207371405427295,99.44761771123524,100.0,42.25582928051845,41.37065154941379,41.32841328413284,13.273322790469765,56.28314419935946
France,2013,80.30155439334904,98.26462838778444,76.37427382048892,94.90230345123064,6.952272305517042,60.74493077605149,47.09124944799402,29.913110820750312,14.306051829252372,13.125,76.95459705643293,68.0791220897867,64.31631679825458,78.57429557678412,23.951307076713025,49.08869987849332,99.56510957859298,100.0,42.9439414144933,41.58177086389696,41.32841328413284,19.79938344800232,55.62829001888707
France,2014,84.91316441981124,96.46525341397744,79.20489453995337,97.27813919926037,7.283017607227691,62.76950259516802,48.44982655003466,31.43827814330593,13.75769913297605,12.875,82.92234007536929,79.27917624143231,64.12967629680868,98.41855984586978,25.420962508208845,61.70514378290807,99.67345941314274,100.0,42.83622542733532,41.79302664852524,41.14391143911439,16.689700044272342,58.32532894539006
France,2015,83.20301919029859,95.61741800486098,78.88071874405034,97.16990066859844,7.333116972626939,62.55251467542972,48.09762166356336,31.34717529630975,12.992303217106931,13.0,71.00566277281064,75.96752301736703,63.03725801487639,33.01758047684032,26.021294980565003,61.17861482381531,99.81988836105062,100.0,42.21622003680938,42.0041459630084,40.77490774907749,18.111730639069663,53.72385117474957
France,2016,85.38068051590858,94.4979289707732,78.8750585317409,97.55414745244832,7.052654828207508,63.75769152287691,48.75906011841525,60.454083907397234,14.772308293286176,14.125,75.32764145176567,72.51208783770377,65.27801054937822,71.53006341815845,23.59877035221609,47.14459295261239,99.86248469113843,100.0,43.507000262962514,42.21540174763668,45.75645756457565,14.110271776945211,57.68205268690797
France,2017,85.51064738607715,91.8276920772124,78.76288341506336,96.95353635574396,6.791101721556906,64.65266832923479,48.86453532832121,60.454083907397234,13.713099780345576,14.0,70.50723128698772,73.76352769961709,64.59787732615008,44.81817452035,25.03779234305428,59.37626569461318,99.81515779295054,100.0,43.10726591654714,42.42652106211984,49.26199261992621,13.039684884711631,56.24312149011502
France,2018,85.50648011168296,95.13646574501306,79.91911042045085,97.95857621232793,7.124741688105203,65.67891015340638,49.16443522333128,60.454083907397234,16.903050198817024,15.375,65.85542799948948,77.76211322128766,64.62865396393954,65.64180781889701,26.408009738554355,50.9518023491292,99.68289283027605,100.0,43.12514097276132,42.63777684674812,59.22509225092252,13.045293861971205,58.30222127906252
France,2019,87.15958577292523,94.16649411763146,80.67963712893447,98.8413967280394,6.9544029899548505,66.96229904210469,49.70295231033151,60.454083907397234,17.104843991046707,15.75,66.69644716424729,75.82665871508883,65.57663535169165,57.373364373444645,24.647489584150318,52.63264479546373,99.7489792674996,100.0,43.68484099425356,42.84889616123129,62.54612546125461,11.72443906996395,58.174027266368384
France,2020,87.74508782530786,94.96143731597846,84.01041479064932,98.95414519747897,7.666161332403043,67.91666164222005,53.09200489195831,60.454083907397234,20.998565927139072,17.375,69.30212874579323,79.74506712353227,67.63150918271268,58.59356185277353,25.40513956615949,43.92466585662211,98.8042417879911,92.22040155426716,44.947454789841466,43.06001547571446,64.76014760147602,12.091228230974338,59.03549520878591
Germany,2012,76.52600379221971,74.06012942456167,55.62445005891765,48.65818046520018,4.83584351245316,66.84426588266626,47.18852507997519,8.992314888550418,20.350465264206772,13.375,87.87508312789268,57.211797122727006,30.274308211267908,82.06229429236572,16.467187033778966,48.82543539894695,96.3980704953205,100.0,24.95358471103673,44.06034163936126,69.74169741697416,21.065352841553462,47.910816514176666
Germany,2013,77.16281541058072,77.87328774878907,54.69411698115148,47.21646578647695,4.668978304844693,66.25821596436376,46.62338695190962,8.821062153532132,21.41677625016581,13.375,85.3117212008034,54.02210180742787,47.65091979486304,91.8038050895079,16.756766564611198,50.76954232482785,97.24637236147974,100.0,31.115497660519157,44.02458646134279,69.74169741697416,25.30701069291372,49.80302003522921
Germany,2014,80.76021503135874,37.05621917364632,57.44137821024086,48.832602347423126,4.7501792606718425,68.76683344309102,48.13597107599111,9.3000930357221,23.572481259393808,13.875,87.98726379923019,66.73536767683605,35.15880440380168,68.37521072489363,16.544886553331242,62.697448359659774,98.15119184959543,100.0,26.522082842513512,44.029772326856914,69.00369003690037,22.752109771734798,47.34930008263916
Germany,2015,79.34542537453379,65.97425363369254,57.617359356588224,50.65957854622123,4.695845350474855,69.13563450237457,48.24611897661365,9.150424072799808,26.927355279278643,14.625,79.94720119301121,62.53989890914778,38.2382964978624,46.75282973428594,12.494647396745208,55.204536249493714,98.72558492819525,100.0,27.57032915603267,44.04273699064225,69.00369003690037,26.792384874036983,47.09770901583247
Germany,2016,82.06639509928532,42.52110840737017,57.90808844339015,52.64440260223467,4.446142839868465,69.88144250537046,48.373245998718005,60.454083907397234,26.91315033324177,14.125,85.03160539273311,59.86242681066648,49.49492794914846,71.99165128040458,12.947569755465008,52.14661806399352,99.13416535210956,100.0,31.880671747443458,43.97886896273136,69.55719557195572,20.795820405506404,51.42445623966683
Germany,2017,81.76140270456109,72.71628867936269,59.1445875506203,56.39531868354887,4.40482842684132,70.76575090574204,48.389744404242464,60.454083907397234,31.08083972120705,15.375,86.7519329334238,60.78323819838408,42.59227658751077,86.2045436300875,15.50221496045868,51.62008910490076,98.8969463624225,100.0,29.14110928546974,43.97750426128028,69.55719557195572,19.11408553299414,53.78350347712287
Germany,2018,82.40003750546956,0.0,61.244526317414405,57.9308400888458,4.45991771083019,72.05661956793199,49.24935584186551,60.454083907397234,32.78094197592889,16.375,73.06790625188927,65.57029035318777,44.31988201273117,10.427871879264671,13.192197393398484,40.2187120291616,98.69785475706796,100.0,29.79612364349994,43.9762760299743,69.55719557195572,15.349723368140673,46.15098291460471
Germany,2019,85.0431312899798,1.9138880773731584,64.66277998754752,66.22529399163406,3.9824728269720415,73.24739801713496,49.99925261219954,60.454083907397234,37.94099307195537,17.75,78.21075187919418,64.64796178574387,46.67658019751897,43.06012683631692,14.986516037908372,45.36249493722153,97.79172565123524,100.0,30.72153315207673,43.97504779866832,69.00369003690037,9.379934702907178,49.72260697117015
Germany,2020,85.95498301835686,1.091076155639108,68.35529667230972,71.84546694778618,4.568159398117629,74.1934334714224,51.96574867759316,60.454083907397234,42.39267693252547,19.5,83.93868352287612,66.26492525555724,46.67658019751897,38.51649674881592,12.910729366838876,47.46861077359253,98.15575953783184,100.0,30.72153315207673,43.97504779866832,69.55719557195572,4.901306748768974,50.74519503830348
Greece,2012,63.75955868564166,69.40884072012915,66.39223213045244,42.44292108734624,3.596125199221916,63.4261352018287,62.078475240026165,2.5055860090767794,13.273164245733035,14.125,0.0,89.05121415225248,69.91537948203833,65.49731074897647,46.1355256010499,63.34548400162009,95.4178200255423,96.35877837213675,38.042144407840325,40.68243260763059,13.837638376383763,26.59658808728625,44.29037088318324
Greece,2013,65.97186047965329,66.41312255631031,69.59899968611549,47.90671191638573,4.081047693557039,67.43721878554734,65.80650046261195,3.891650752661569,21.851698274412403,17.125,16.083483915172607,93.55595417183577,69.94615611982778,58.48920285783093,45.58982639442149,43.80315917375455,96.75597288320763,95.7162386792354,38.06348905836319,40.68243260763059,13.837638376383763,33.21216650678352,46.21410827581104
Greece,2014,68.81133706998938,64.41521105681397,70.6337894092282,42.48880971440812,3.607238048367528,68.03723923145483,65.86892286994708,5.140674650729466,21.02728916361069,16.875,25.277596781019312,94.38480112691444,69.97388556575689,31.042787187926464,47.04027398189714,50.99230457675171,97.1702517443426,95.68245420599138,38.082741434017336,40.68243260763059,13.837638376383763,36.819077710667145,45.24517285047524
Greece,2015,67.85468714187485,69.07729721591078,71.09535399482347,51.95032302436494,2.907727978620237,67.79637217175258,65.59269585476238,6.409220587439407,25.563680459738904,18.25,18.167223091753044,90.8929536338205,69.99856781982564,99.3096251103797,49.22055907346154,64.07452409882544,98.27925347141448,95.78381763610254,38.09989614012783,40.68243260763059,13.837638376383763,36.73994756534137,50.1361071544652
Greece,2016,71.66305502885838,70.56375389659429,71.62278286911015,60.89071290857227,2.655992978073669,68.52245859699673,66.14941673340871,60.454083907397234,24.17598256969563,16.875,16.66655470990885,92.79257935725263,69.29573301723796,64.89925343180539,46.44656738027731,54.98177399756986,97.60623419615156,95.75002648905274,37.61628691920299,40.68243260763059,13.837638376383763,33.03697904515012,51.43711723532873
Greece,2017,71.93028149938533,69.93462332763283,71.31352945111377,61.71738468650288,2.6056830075857107,68.27926431031759,65.59263158801463,60.454083907397234,21.78735822471598,16.875,16.50466523809844,90.51996083342183,69.30197976055166,71.8230713654973,48.70881050316214,56.19684082624545,97.27326761754615,95.17608704853411,37.62054720877848,40.68243260763059,13.837638376383763,29.84422151243781,51.578018726883926
Greece,2018,72.16052340966391,71.83370502632386,72.42653301704752,63.6217063353365,2.587464915442673,70.00682518398052,66.44248751162604,60.454083907397234,27.258246963431667,18.75,17.081018627365367,95.19719251726958,69.33900314165481,86.70626956731155,46.97931577365871,53.381936006480345,96.53031265910435,95.51358186531618,37.64576029491356,40.68243260763059,18.265682656826566,31.678096673542925,53.547017678738534
Greece,2019,73.83290271497927,72.84569976420104,75.18511467075572,71.890566335562,2.021740933188461,71.27813313507187,66.89832548972802,60.454083907397234,30.24421017888832,19.5,11.500198163461349,93.83733265799384,69.36048584427022,83.27446415669904,48.02590332031857,57.95868772782501,97.6830573874423,96.7313273520092,37.66038953137385,40.68243260763059,18.265682656826566,31.14124696829528,54.304346087577514
Greece,2020,75.22112599754132,72.83538358394605,79.81259551608271,84.56608751536197,1.6577076969076998,72.05661956793199,70.34970695959626,60.454083907397234,33.76693234790003,21.5,15.272021334479788,93.07710890899604,69.33900314165481,46.33539375451553,49.963789883418855,60.55083029566623,98.71633973867776,96.90080200154776,37.64576029491356,40.68243260763059,18.265682656826566,33.90474033586861,54.32357484123396
Hungary,2012,63.44050173983707,72.14312239217558,80.57878243687576,78.86642688825499,6.871233889038344,57.411201565633945,61.05848722263866,16.517513137107848,3.537553803844318,17.0,35.823923367838404,68.35396503250848,87.24689262610042,31.3398089427631,49.709087451284695,14.29728635074926,82.70671462294068,100.0,3.248227171147249,30.308381586902144,40.77490774907749,27.458796992947185,45.48566764534062
Hungary,2013,66.25080740941388,70.55193457914751,81.76588332758735,76.2399512926612,6.887531444184312,59.50697201356441,61.93344881798936,18.30149243730397,5.168511394769028,17.875,52.40718224992779,69.1759263257525,86.72323270490081,84.4625511760456,49.95444233718624,33.00931551235317,85.68522577708428,100.0,2.3892799818425345,30.35191556319182,40.77490774907749,29.809399239462465,50.00114566305573
Hungary,2014,66.02473277352948,72.73808432580203,81.52300876303778,76.55530876168356,5.356538797665458,61.269868999118586,61.89106928540025,18.35200490692561,6.751945085349791,16.0,64.1740614105208,77.81276368291877,90.2151622172587,72.38099060769045,50.11802701088586,57.128392061563375,88.61584870767712,100.0,8.855634833962256,30.14721034552876,39.6678966789668,25.50151145626343,51.553323838899146
Hungary,2015,65.91924864042673,73.83064338923484,79.85942090882426,78.05937334400684,6.260836562658575,60.43257536170199,60.07685622999045,17.85983047396674,6.667446546056927,15.875,39.99072998045235,71.51926876605438,89.93360168936317,50.08027614995584,48.7765308857718,47.34710409072497,92.6213641524796,100.0,8.259484172860866,30.190471381528223,39.6678966789668,28.32970851227984,48.59572747136999
Hungary,2016,70.4548059091951,71.6096236735064,79.3036909729905,79.6500287508597,5.94880296966106,60.84948142513299,59.58042164297308,60.454083907397234,6.225422048791901,15.5,55.846493850215296,69.12072432494254,90.12039455040208,83.36678172914826,49.55814526742703,65.57310652085863,94.68613078710986,100.0,8.65329907820653,30.15921971829833,39.6678966789668,26.12955516297758,54.055148255433565
Hungary,2017,68.41075781884858,73.23377404259395,77.6159185752731,82.53706605932824,4.929442877807119,60.84948142513299,58.15400006989003,60.454083907397234,6.601539774371145,14.625,47.962946791431285,68.28370794056858,88.07450993536906,56.12507024163121,48.68347510077266,54.41474281085456,93.1775083776434,100.0,4.676255588994863,30.137384495080934,39.6678966789668,26.07292967606277,51.456321664244335
Hungary,2018,67.1652636842873,72.13156539581865,77.41215093213404,83.00350647739957,5.558366142048108,62.98742985947784,58.13860461016645,60.454083907397234,7.825149648062017,13.375,39.59843350104457,74.04397253671283,87.59564373451646,48.02119290358834,46.55360207174781,53.32118266504656,90.23493975530064,100.0,3.839039858367215,30.117186913604844,39.6678966789668,26.253201315959927,50.58200339526849
Hungary,2019,74.61608984643595,73.27104227891678,77.25572324649195,86.24299550133607,3.996382538087772,64.65266832923479,58.02216774177813,60.454083907397234,9.84402760355249,13.375,45.90003157180571,75.96262135978984,88.79410429318861,57.04824596612345,45.37440788254235,50.76954232482785,91.29441307779184,100.0,5.996217862975939,30.095488160532565,39.6678966789668,25.90910702459844,52.29543448854219
Hungary,2020,75.93060446315089,76.07010746862863,78.03271602714842,87.65032189688024,5.855186220452978,63.53641152070908,58.42726882056175,60.454083907397234,12.091438073224406,14.875,56.819174162171606,72.59389883678998,88.74580630220221,76.10981777313958,45.67919864429828,43.8841636289996,94.92024191427984,100.0,5.905301154075531,30.07365293731517,39.6678966789668,27.39260973227013,54.3364735226477
Iceland,2012,96.83547600691767,27.66565307918535,36.63032124277679,100.0,80.46583576090026,0.0,0.9916557992299316,53.79945260976797,99.99227083818585,93.5,99.99462607562457,4.9623447662551,99.92960986802612,85.91956329774423,64.81110657294703,43.965168084244624,99.98575579942292,99.86317997497012,99.6132468410603,0.0,2.952029520295203,15.236681650856593,64.95015514829474
Iceland,2013,97.21469797678829,27.664854224450973,36.73786527665574,100.0,98.73659150320502,0.1251489008452324,0.0,53.76350113266481,99.97973706227094,92.375,100.0,2.329571116632593,99.9355518921538,63.55061411254715,61.36307694519234,42.32482786553257,99.98575579942292,99.86317997497012,99.64586341928536,0.0095529101576093,2.952029520295203,13.950975563634822,64.04572743129434
Iceland,2014,97.67700497989291,27.675243550915493,41.60564786275528,100.0,80.23852501261624,1.073816159916106,0.4510164090379476,53.42505470036569,99.99341976764472,93.375,100.0,11.59101969649403,99.96815684505944,44.22814481817451,58.26131140264442,47.61036857027133,99.98575579942292,99.86317997497012,99.823202170291,0.01896935017011,2.214022140221401,15.27285144329218,62.87589662334913
Iceland,2015,97.8171295813973,27.68996407550641,39.31943665450578,100.0,99.0520274972619,5.404756316351296,2.27636753268348,52.93635944261035,99.99352421577731,93.875,100.0,0.0,99.95962470785048,41.94830215942843,58.40773835632468,56.80437424058323,99.99050339160976,99.89737985184443,99.77680488810589,0.0285222603277194,2.214022140221401,14.702176955524488,63.252456677698255
Iceland,2016,99.00506323838894,27.71769482497341,47.73102671105645,100.0,80.3772868390838,11.069508975008546,4.553341793560321,60.454083907397234,100.0,97.5,100.0,10.440764051710133,100.0,47.25455567150998,54.13532934179716,65.63385986229241,99.99050339160976,99.89737985184443,100.0,0.0353457675831546,2.3985239852398523,15.261416368039946,64.36946432843513
Iceland,2017,97.53922447023524,27.762393139858453,47.029674949444,100.0,80.57895827896581,10.335153327645486,3.527880577775761,60.454083907397234,100.0,97.375,100.0,9.372085993746865,99.93783728604905,56.40603676647667,48.676765634461816,72.84325637910084,99.99525145843714,99.93158314785168,99.6573864572631,0.0451716180309814,2.5830258302583022,15.247577625036554,64.547383700116
Iceland,2018,98.27058112641429,27.781417041002317,49.287585096146415,100.0,80.5484638624706,8.231039080672275,1.4950843793594686,60.454083907397234,100.0,98.125,100.0,5.448659221593417,99.93783728604905,15.17219234165529,52.21164708732645,72.98501417577964,99.99525145843714,99.93158314785168,99.6573864572631,0.0502210134000036,2.5830258302583022,16.036274236847373,62.35336928419323
Iceland,2019,98.47269393453212,27.75981598423257,52.69143095312829,100.0,80.57930684887056,9.838801522998295,2.660102111402182,60.454083907397234,100.0,98.5,100.0,4.866879149632439,99.93783728604905,90.45115196275184,52.69080960080773,71.02065613608747,100.0,99.96578986367555,99.6573864572631,0.0589551026869608,2.952029520295203,15.22862534068506,66.626452731786
Iceland,2020,99.45226387181464,27.72764887465639,55.21382738410715,100.0,98.73769729825732,7.355519283576854,3.815370394837202,60.454083907397234,100.0,100.0,100.0,0.7189097779899214,99.93783728604905,61.8367183109898,54.52363704808778,63.87201296071282,100.0,99.96578986367555,99.6573864572631,0.0679621322641352,3.136531365313653,13.947851956835782,65.67950918904562
Ireland,2012,87.77504011001605,56.91797258845437,39.35288336360689,69.31809725682973,1.8019873838302944,81.05216424767508,56.82199880622713,4.608296415418664,16.386658631123662,5.0,99.87035407444228,62.36939124914075,93.35041792236365,67.227261780525,17.827861407825488,27.84528149048197,98.1420577908306,100.0,78.48952179499989,13.915314816154243,4.059040590405903,33.32038703458359,50.50233118926682
Ireland,2013,88.80331506678058,51.23826578506301,40.746324721234544,71.52988398182495,1.338245217923841,81.52337941462804,57.43230262520692,4.620537957801467,19.555406078672423,6.0,97.77183660582936,62.482479491814814,92.80466586017656,88.88978084611061,19.288976314183124,36.41150263264478,99.3350983178694,100.0,77.37906040784382,14.051102610537406,4.059040590405903,34.9494190376589,52.096578772574844
Ireland,2014,89.71334361261017,48.85798372496309,41.44716191809158,72.20276684744005,1.6512844450853803,85.12070365537811,58.27582219092355,5.752945057380615,22.18279885483068,7.375,99.44850101096952,66.55377293421391,92.25876143839643,49.361804607851,21.72239688484122,49.027946537059535,99.2836158863767,100.0,76.32086486264119,14.187026875065676,4.243542435424354,33.47648230271592,50.934477104248614
Ireland,2015,89.79955410163983,49.92873817104612,40.39487699329521,70.75349802126436,1.2798403338903626,90.85970770109526,57.17750981666384,5.587233231019809,25.429673505582237,8.25,99.93416942640074,61.83300986283527,91.71300937620936,38.11110219153889,15.66740730947939,57.9181855002025,99.84828166903146,100.0,75.30958496987999,14.32281466944884,5.350553505535055,35.46950785765712,50.28355796925216
Ireland,2016,91.62638301418956,57.86746563702992,38.081393853009416,74.17090412997644,3.4609741423033284,89.91872480057711,56.04437197862634,60.454083907397234,22.18948353531861,7.125,99.60367307731062,63.895090523111904,91.16710495442923,86.6741591073292,16.734716514441804,63.10247063588497,97.28223608861454,100.0,74.34245637334186,14.474978881245043,5.350553505535055,29.4131537863461,56.18466860933126
Ireland,2017,90.9124768195362,43.33005977200613,40.06298272606115,78.87398103570743,3.799471373437619,93.59206694496432,56.86559168462628,60.454083907397234,26.1753287243854,9.0,99.7931039115452,66.5564571752681,90.62135289224216,92.33764148671428,20.130533890952336,78.65532604293233,94.74136208547743,100.0,73.41521252256385,14.626870152751032,5.350553505535055,32.91395428467055,57.3513294899337
Ireland,2018,91.1356864542746,49.90982853398601,43.97367486711365,84.70882707767242,3.567253982053053,95.6387357808216,57.23771269234496,60.454083907397234,30.427203307245676,9.875,98.20443751805304,64.97042083064423,90.07544847046204,93.92710925584008,16.77696705206727,78.16929931146211,94.10794994372296,100.0,72.5246935769244,14.706159307059192,5.350553505535055,30.34455460918612,58.15926415765213
Ireland,2019,92.19365324109766,48.30915672875148,47.08010229547337,91.18904535870924,3.322161701702221,97.3381754507734,58.03712192694593,60.454083907397234,35.98624626989607,11.75,99.6399470668449,65.58849650990308,89.26169588415796,65.3768965240427,17.245672585234765,86.83677602268125,97.058530830905,100.0,71.25852849601023,14.785448461367348,5.350553505535055,28.612525470210457,57.90970952557974
Ireland,2020,91.46906840580918,43.72142845720703,50.35067588080621,94.47352102195212,3.465036973677954,100.0,59.336207228425565,60.454083907397234,39.83359323510335,13.5,99.88311714483396,64.98069097032979,89.21766396177603,43.92710925584009,18.230122905358023,90.19846091535032,98.564053375164,100.0,71.19234013509755,14.864601145530395,5.350553505535055,32.79785698109583,57.58330877129031
Italy,2012,63.87363782218241,89.77043412619653,73.82614915174,79.61485122839457,2.607104868481535,73.78581084398647,58.79947814372025,7.502132605541419,28.438301965818308,14.375,30.06173295626297,79.01191919734191,55.0062315073544,43.6019908485189,31.33282635340435,63.46699068448763,94.27182615123624,100.0,36.30638832778882,41.53277808180293,18.634686346863468,22.630119024320948,48.236339205371394
Italy,2013,65.72703310899507,95.20853763479442,76.8044499560047,81.13391135715332,2.883416837808589,74.46702718527331,60.01361705447778,8.939805114645267,36.61575516522129,16.75,47.09841670753089,79.6407318408175,54.91557754950925,97.15019667656738,33.099995027118524,60.2673147023086,94.78814648207992,100.0,36.26394360374627,41.78115374590077,18.634686346863468,25.294546739710583,53.53466666338411
Italy,2014,68.74934886337591,95.39980619076862,78.44179500769273,81.25443947098418,2.983953381317093,76.56779595163805,61.76918380574497,9.820036441138797,41.24698536577215,17.75,53.33216898305199,85.51863621881466,54.93127058759001,77.98827968210644,31.32795826567388,47.731875253138895,95.48254434174468,100.0,36.271279665875966,42.02939293985352,18.81918819188192,23.286841438564597,53.42029055318788
Italy,2015,66.49303023357572,95.83799919096433,77.53976299147365,81.91672398047197,2.8511017786755986,75.43648723107373,60.53520894860313,9.566765372155764,36.28705689185337,17.125,32.99656740580518,82.30513285242625,54.94711598526378,25.64020229589788,32.32401038398788,61.84690157958687,97.38549541777658,100.0,36.27861812204989,42.27776860395136,18.81918819188192,26.068094940435344,49.315846571563306
Italy,2016,71.85553101493969,96.43792657086716,77.8376959848512,85.05733259671,2.753053600866245,76.28257638164942,60.797457098678336,60.454083907397234,35.158285922585144,16.5,46.21843659105107,82.71897279930164,55.07022253642156,51.45701212169864,30.59875543106908,60.49007695423245,98.7348319177886,100.0,36.33637732781476,42.5261442680492,22.50922509225092,21.482127325197595,54.62420918626239
Italy,2017,71.16558664805285,91.1107945839654,78.03477428617003,86.62397257957224,2.6780594215339306,76.28257638164942,60.24227104568291,60.454083907397234,32.89071696331678,16.875,32.8286322690724,80.35123877724651,55.19332908757934,12.041422493377212,31.14369658861828,52.55164034021868,98.11923032660768,100.0,36.394169999105,42.774383462001936,22.50922509225092,18.84719868723012,51.146495719002836
Italy,2018,70.20346717229597,97.78852326568033,78.48759127092347,87.95293878885595,2.7004294872139383,77.28799592384613,60.89673125785049,60.454083907397234,37.43170397728045,17.75,38.36914830016055,83.89840497728315,55.31643563873712,47.84458537368547,30.70296660254627,55.00202511138113,96.8447606047142,100.0,36.45222715235707,43.02275912609978,22.69372693726937,17.778633539053857,54.31658607067859
Italy,2019,73.95844185610402,97.34307303479164,78.95584519833898,91.84580519319452,2.5656121175318205,77.8716676151758,61.01120463918491,60.454083907397234,37.39232703128118,18.0,32.58949263436492,82.04254405364748,55.10160861258308,92.1811029943004,30.217769285547572,53.56419603078166,97.32261517995278,98.25962999391162,36.351099206036295,43.27127126034273,22.50922509225092,14.255357011980864,56.553122863213325
