Economy,Year,Access to clean fuels and technologies for cooking  (% of population),Access to electricity (% of population),People using safely managed drinking water services (% of population),People using safely managed sanitation services (% of population),"Fertility rate, total (births per woman)","Life expectancy at birth, total (years)",Population ages 65 and above (% of total population),"Government expenditure on education, total (% of government expenditure)","School enrollment, primary (% gross)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Hospital beds (per 1,000 people)","Mortality rate, under-5 (per 1,000 live births)",Prevalence of overweight (% of adults),Prevalence of undernourishment (% of population),Gini index,Income share held by lowest 20%,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),Prosperity gap (average shortfall from a prosperity standard of $28/day),Score
Greece,2013,100.0,100.0,97.8299774965004,84.70610843151445,10.93849493093296,81.27711583958137,82.55615565398173,26.670063011127496,39.76824125247936,36.42670305925168,11.400869274490148,26.309523809523814,81.3831638343105,23.405592208608223,100.0,37.378640776699,25.80645161290325,69.31050423341934,43.50187103238602,27.81690140845069,56.9516564769202,58.61849580530857
Greece,2014,100.0,100.0,97.73636057575882,85.48050687080547,11.59654365931712,81.99186614156349,84.84757751062098,33.983643920096526,37.90704615917886,36.09405208688728,14.670678702775009,26.190476190476197,80.5527289249386,22.777254162739556,100.0,38.83495145631068,25.80645161290325,63.20397444899176,45.21273787700596,30.281690140845072,49.31356675613796,58.618234743734895
Greece,2015,100.0,100.0,97.59135771114008,86.31761236700035,13.553658878668926,79.49881708825023,87.00793184488836,29.426464673548736,42.40790309846136,36.82474695780735,20.444667335339343,26.190476190476197,79.73811278920854,22.14891611687088,100.0,37.86407766990288,24.193548387096783,63.20397444899176,45.88815018141655,30.985915492957744,51.13257101420194,58.853597443797305
Greece,2016,100.0,100.0,97.4413343807403,87.15572926733881,16.76019003917031,82.00902014881103,88.81237006237006,31.42029762702775,41.30447341562518,37.38485158648925,25.34938147776664,25.71428571428572,79.73811278920854,21.520578071002205,100.0,42.718446601941736,32.25806451612904,70.67776288226575,48.80446304992528,34.50704225352112,54.94763493486185,61.20852973967598
Greece,2017,100.0,100.0,97.29131105034052,87.99081195524647,14.844452584602038,81.29426984682902,90.26654162523728,31.300174286097334,39.994993163742805,37.39053792789719,32.373788030758945,25.95238095238096,79.73811278920854,20.89224002513353,100.0,45.63106796116503,37.096774193548384,75.15015463097846,51.84190552719252,40.49295774647887,59.02600875181885,62.92856764310078
Greece,2018,100.0,100.0,97.14128771994066,88.82319756543782,14.844452584602038,84.86802135673906,91.62410738497694,33.57393752513742,37.52623774769398,36.95268963948595,39.84286191909061,26.07142857142858,80.5527289249386,20.295318881558277,100.0,52.912621359223294,46.7741935483871,93.89347021557242,57.8667034966689,42.6056338028169,65.72520437746626,66.53923241468439
Greece,2019,100.0,100.0,96.99126438954087,89.65277371967471,14.20043478893774,83.80447290738982,92.9280032540902,33.03070116637619,37.147595755743424,37.37632207437736,46.97759946506185,26.07142857142858,81.3831638343105,19.698397737983043,100.0,51.9417475728155,43.548387096774206,76.78429266669332,59.04174707524084,43.309859154929576,61.17580835537581,65.65907810590575
Greece,2020,100.0,100.0,96.84124105914108,90.47965279619532,17.393406665882765,81.29426984682902,94.43076019162974,28.65370693122403,36.27958366230814,34.59285795519165,50.809093948512206,26.07142857142858,82.23004406365163,19.07005969211434,100.0,49.51456310679609,38.70967741935485,75.15015463097846,57.8667034966689,36.61971830985915,61.17580835537581,64.72034653175822
Croatia,2012,100.0,100.0,66.6775220646617,75.07304585481629,25.39236482586577,51.85013115668039,70.74313025399982,46.22281807212764,39.72756070788961,28.04503582395085,50.68873286526245,44.64285714285714,73.03057917552371,28.212378259503623,100.0,54.85436893203882,41.93548387096776,75.15015463097846,43.50187103238602,36.97183098591549,53.00933099154452,57.295519789184915
Croatia,2013,100.0,100.0,77.4600089947796,74.9599933472083,21.75310573543112,54.72628637185596,72.3029467594685,44.63815524869286,39.38622927458647,27.513362902308643,46.2888665997994,44.52380952380953,73.72597749005729,26.29594721960416,100.0,57.28155339805824,45.161290322580655,73.59205110201644,45.43570697545069,37.32394366197183,53.00933099154452,58.67144043361106
Croatia,2014,100.0,100.0,78.06846677901483,74.85199786031833,21.75310573543112,55.8248575860024,74.19890626412365,45.33744469768066,40.19141520152516,34.38530649380186,46.15847542627884,45.11904761904762,74.43287051076221,24.41093308199811,100.0,56.79611650485435,45.161290322580655,73.59205110201644,49.06480199275611,35.21126760563379,53.00933099154452,59.36298128473319
Croatia,2015,100.0,100.0,73.47391142602625,74.9342587306653,18.65193015087985,52.617058230707016,76.56546596763988,44.33838316128168,41.593570066822,36.8730808597748,49.88632564359746,41.07142857142857,75.15164464115685,22.494502042098645,100.0,61.65048543689318,48.38709677419355,82.22756937495996,50.13625940699061,36.97183098591549,56.9516564769202,60.01794855062086
Croatia,2016,100.0,100.0,74.04960448518133,75.02090235230128,19.90005249644409,57.23720418271876,78.97778631474283,44.75881485453815,39.90881780893142,33.014898214488795,60.1571380809094,40.23809523809524,75.15164464115685,20.54665409990577,100.0,62.62135922330097,48.38709677419355,78.50226850798657,54.660112596108775,35.21126760563379,61.17580835537581,61.18268562761419
Croatia,2017,100.0,100.0,73.60627808790146,75.11181634698804,19.27728070991984,55.84201159324982,81.67427460905722,45.8168655315726,40.97084480733309,35.44580916638236,66.49281176863926,40.5952380952381,75.88270610220721,18.6302230600063,100.0,65.04854368932038,50.000000000000014,84.2580810999673,56.03110171763816,37.67605633802816,61.17580835537581,62.26243270716052
Croatia,2018,100.0,100.0,82.1686662477038,75.18699738832973,22.36577166379976,57.21933542516922,84.68487300009038,44.42472181257542,40.12618190221264,35.175707949505295,75.77398863256437,41.30952380952381,75.88270610220721,16.71379202010681,100.0,68.44660194174756,58.06451612903227,86.41968178229843,64.95485680585983,41.19718309859154,65.72520437746626,65.69268017528681
Croatia,2019,100.0,100.0,85.70811345894168,75.2662240462459,22.36577166379976,59.39860909591232,87.58813160987074,47.08513205523529,40.41575997997262,35.91493233253726,81.84219324640588,42.02380952380953,76.62648231110002,14.797360980207344,100.0,72.33009708737865,59.67741935483872,88.73047284868001,67.1238723188539,41.19718309859154,70.65413925702245,67.577432207502
Croatia,2020,100.0,100.0,87.80713430732548,75.349833455451,22.975962167527143,54.395356982038265,90.32247130073216,43.74312910577826,41.58851508790846,37.546912316615504,78.8665997993982,42.26190476190476,76.62648231110002,12.88092994030788,100.0,69.41747572815532,58.06451612903227,88.73047284868001,69.51572365324641,38.02816901408451,70.65413925702245,67.18585682275754
Hungary,2012,100.0,100.0,61.83914427637367,75.3929866989117,14.20043478893774,36.80535205026126,63.91575522010305,39.2873039281405,45.39491420978641,32.74479699761173,67.1782012704781,58.92857142857143,69.71371953322767,30.160226201696503,100.0,63.106796116504825,53.22580645161291,86.41968178229843,40.96462865143191,52.816901408450704,53.00933099154452,58.70057537861257
Hungary,2013,100.0,100.0,66.3306892213553,77.22733668070643,14.844452584602038,40.39697231772084,65.77725300551387,38.7118916744872,44.51847715149532,35.75571477311496,69.93981945837513,59.40476190476191,70.356830209443,28.77788250078541,100.0,59.70873786407765,53.22580645161291,86.41968178229843,42.89135331930629,52.816901408450704,56.9516564769202,60.0624643427619
Hungary,2014,100.0,100.0,70.80451487534478,79.10371612358009,20.52026669142535,41.80860416413532,67.8381768055681,43.94798230325781,45.98321747000713,41.72353008074603,78.1377465730525,58.69047619047621,72.34630771263431,27.3641218975809,100.0,62.62135922330097,53.22580645161291,76.78429266669332,48.040457129348894,53.16901408450704,51.13257101420194,61.46213368388736
Hungary,2015,100.0,100.0,75.26121188137526,81.02167551457995,21.137944215945737,40.414126324968265,69.92678297026123,43.588684810296286,44.81166592847924,46.71613783691572,81.18689401537947,58.809523809523824,73.72597749005729,25.887527489789505,100.0,65.04854368932038,56.45161290322581,76.78429266669332,53.36532989731187,54.57746478873239,54.94763493486185,63.409657002467696
Hungary,2016,100.0,100.0,79.70166620399627,82.98717090032949,25.990472317415797,43.95285507008123,72.08657235831149,45.09719801581981,40.48099327928517,51.29364267030593,86.86392510865932,58.92857142857143,76.62648231110002,24.41093308199811,100.0,65.53398058252426,59.67741935483872,67.99687759897989,61.14227601746516,58.450704225352105,51.13257101420194,65.34392348946321
Hungary,2017,100.0,100.0,84.12469655714173,85.49185707286154,26.58622040444573,42.19242507629952,74.0152987435596,46.35205791661081,39.043212848312095,54.099852155123415,90.07021063189569,59.16666666666667,78.15400376233242,22.9029217719133,100.0,64.07766990291259,58.06451612903227,78.50226850798657,58.64344518852717,60.56338028169014,56.9516564769202,66.72071399462361
Hungary,2018,100.0,100.0,88.61063039330921,86.41066154821249,27.179627628516783,43.97072382763076,75.98978577239447,46.4577021048398,35.001396137033254,56.80939383600591,91.56803744567034,58.33333333333334,79.73811278920854,21.39491046182846,100.0,68.93203883495144,62.903225806451616,88.73047284868001,61.58610073138524,62.32394366197183,63.40675138139151,69.29886649126573
Hungary,2019,100.0,100.0,92.99969877205312,86.4431388590462,27.179627628516783,45.78333059345721,78.66593600289252,42.883496447244944,34.68533959829767,58.62049357443419,92.53426947509196,57.85714285714286,81.3831638343105,19.88689915174365,100.0,66.99029126213591,59.67741935483872,86.41968178229843,64.44274623571162,62.32394366197183,68.13831387732029,70.13059251095699
Hungary,2020,100.0,100.0,97.37016189525534,86.47617806107081,29.53021117741477,39.35057787561914,81.4217436500045,38.27805335835903,36.01889117833963,59.68099624701466,89.7559344700769,56.07142857142857,82.23004406365163,18.37888784165881,100.0,68.44660194174756,61.29032258064515,84.2580810999673,66.56239712646925,61.267605633802816,65.72520437746626,70.0505013013547
Ireland,2012,100.0,100.0,85.29653233475281,69.57168158300482,50.713368338576,78.13864726357849,36.1780258519389,52.210215846628245,47.91831154075757,48.61253269646309,52.30692076228687,6.071428571428573,82.23004406365163,13.320766572415948,100.0,51.45631067961162,51.61290322580646,86.41968178229843,77.73649448731977,57.04225352112675,76.03175161493718,64.81953235868043
Ireland,2013,100.0,100.0,85.56054977053518,71.39591752336344,48.15794452236261,78.87126632311004,38.241774383078734,51.93243062072665,47.53317029020391,50.50892755601046,58.04413239719158,6.30952380952381,83.09403413681095,12.755262331134162,100.0,49.99999999999997,48.38709677419355,82.22756937495996,75.19214083117538,57.04225352112675,68.13831387732029,64.23094750289283
Ireland,2014,100.0,100.0,85.82338592025141,73.23959489892701,46.08200882223704,81.73026753103795,40.206092380005416,53.217857621665104,46.53156232548284,50.63687023768907,64.31962554329655,6.428571428571427,83.97583968785884,12.189758089852347,100.0,57.76699029126212,58.06451612903227,88.73047284868001,80.59313999164617,57.04225352112675,76.03175161493718,67.2174193522396
Ireland,2015,100.0,100.0,86.08474546238492,75.10248895321917,43.97713929007424,82.48004059781715,41.98623791015096,52.13621128837647,45.67077163049549,51.26521096326624,70.83918421932464,10.595238095238098,84.87621092361465,11.592836946277115,100.0,58.252427184466,59.67741935483872,88.73047284868001,85.04474477255056,57.04225352112675,76.03175161493718,68.47108452924019
Ireland,2016,100.0,100.0,86.34462839693575,76.6194827903966,41.84251796807246,83.90954120178117,43.57825634999547,54.04638691513608,46.04845076931963,52.97679972705561,75.9679037111334,11.071428571428571,85.79594645857071,10.933081998115,100.0,53.39805825242718,58.06451612903227,91.21258493228656,85.04474477255056,57.04225352112675,81.9479824963623,69.21575226649965
Ireland,2017,100.0,100.0,86.60273940238736,76.73433334981547,39.6772917150889,87.50044671893875,45.15954081171472,55.861107387049216,44.87208496215988,52.89150460593652,81.52123035773988,11.190476190476192,86.73589757133314,10.304743952246298,100.0,60.19417475728153,66.12903225806454,91.21258493228656,89.04887173759423,57.04225352112675,81.9479824963623,71.03354979989412
Ireland,2018,100.0,100.0,86.85848783570671,76.85278001285607,38.582925011663264,87.84924486630587,46.75042935912501,55.12427939402066,45.305609582314304,53.76151484135104,84.77097960548312,11.190476190476192,87.69697293942905,9.707822808671068,100.0,64.07766990291259,70.96774193548387,96.80775843532312,97.77926394861004,57.04225352112675,88.52286057045063,73.25371934295555
Ireland,2019,100.0,100.0,87.30678589780692,77.0621406705834,36.37010968404644,91.40512761866636,48.38990328120762,59.07708808151227,45.180438675884375,54.64858410098944,87.415580073554,10.119047619047617,87.69697293942905,9.110901665095838,100.0,65.53398058252426,72.58064516129033,96.80775843532312,95.75189077442596,57.04225352112675,88.52286057045063,73.75884317907915
Ireland,2020,100.0,100.0,87.75449331687409,77.27487267545612,31.844769036109653,89.64469762488477,50.188127090301,51.91902399785494,46.11416549519535,50.75912657795973,85.16549648946841,10.238095238095244,86.73589757133314,8.545397423813995,100.0,70.87378640776697,75.80645161290323,93.89347021557242,95.75189077442596,60.2112676056338,88.52286057045063,73.72477827057614
Iceland,2012,100.0,100.0,89.89409770417055,74.88028539521035,53.72387222941592,92.93969651702184,40.07445991141644,66.30164901461323,40.01015810048335,87.15455475946774,83.90504847876964,14.166666666666677,96.27886674842978,37.44894753377315,100.0,82.52427184466018,80.64516129032259,100.0,92.1601656015066,72.88732394366197,88.52286057045063,78.62787254576601
Iceland,2013,100.0,100.0,91.47465846066612,74.89264085625379,48.15794452236261,86.82071918175393,41.75969447708577,71.34522053894625,39.90087427063875,89.89252814738998,85.99130725509863,13.928571428571434,96.27886674842978,36.85202639019792,100.0,89.32038834951456,90.32258064516132,96.80775843532312,95.75189077442596,77.8169014084507,88.52286057045063,79.85284972375304
Iceland,2014,100.0,100.0,93.05521921716168,74.88191779363432,48.15794452236261,92.53872159760988,43.407642592425205,69.35943155919024,39.86043443933062,94.21699078812694,87.59277833500502,13.21428571428572,96.27886674842978,36.25510524662269,100.0,77.66990291262135,82.25806451612905,100.0,95.75189077442596,73.2394366197183,92.1065622623831,79.69787494500203
Iceland,2015,100.0,100.0,94.63577997365732,74.89652826566581,41.30411474463384,89.73189716172658,45.200781885564496,71.96192519104439,39.65679100310038,97.17104514955076,90.66198595787364,12.738095238095244,96.27886674842978,35.59535029846057,100.0,82.52427184466018,83.87096774193549,100.0,95.75189077442596,74.64788732394365,92.1065622623831,80.21888968758141
Iceland,2016,100.0,100.0,96.2163407301529,74.89666460716616,38.03275338600403,87.84924486630587,46.56851667721233,65.4355811771015,40.29949546496175,100.0,94.00869274490135,12.857142857142858,96.27886674842978,34.77851083883127,100.0,80.58252427184465,82.25806451612905,100.0,95.75189077442596,70.07042253521126,95.92162618304302,80.13104800221987
Iceland,2017,100.0,100.0,97.79690148664852,74.89692702655263,36.37010968404644,91.10922099364586,47.141937087589255,73.00710551012202,40.08092780527255,98.08370294552486,94.79772651287196,12.023809523809527,96.27886674842978,33.89883757461516,100.0,85.92233009708735,87.09677419354838,100.0,97.77926394861004,74.64788732394365,95.92162618304302,81.52370422921896
Iceland,2018,100.0,100.0,99.3774622431441,74.90152360344894,36.37010968404644,92.53872159760988,47.696149326584106,73.97238235688431,40.13942113270042,94.7515068804731,94.9247743229689,9.761904761904765,95.1071207373023,33.01916431039899,100.0,83.49514563106794,79.03225806451613,91.21258493228656,89.04887173759423,74.64788732394365,88.52286057045063,79.26688128598911
Iceland,2019,100.0,100.0,99.99999999999996,74.99923297098456,38.03275338600403,94.70012651080344,48.703448431709305,74.75479286767664,39.96297829729053,94.00943932673718,92.24005349381476,8.928571428571427,95.1071207373023,32.296575557650016,100.0,83.49514563106794,79.03225806451613,91.21258493228656,89.04887173759423,74.64788732394365,88.52286057045063,79.39375016997266
Iceland,2020,100.0,100.0,99.99999999999996,75.00036336736488,36.92636056785847,93.98537620882144,50.20112085329475,73.36050408901998,39.34362302374396,87.71181621744569,85.65028418589101,9.285714285714288,95.1071207373023,31.7310713163682,100.0,83.49514563106794,79.03225806451613,91.21258493228656,89.04887173759423,74.64788732394365,88.52286057045063,78.8411088783746
Italy,2012,100.0,100.0,85.1535967207499,76.57913900289037,19.27728070991984,88.09297471928187,86.53959143089578,31.22348840327122,42.88908894837181,26.82247242124416,68.34169174189235,15.833333333333332,83.97583968785884,55.7650015708451,100.0,41.74757281553394,32.25806451612904,70.67776288226575,66.56239712646925,37.67605633802816,63.40675138139151,64.23676521077705
Italy,2013,100.0,100.0,84.46786015935547,76.58756737075379,17.393406665882765,91.31792808182468,88.42707674229413,31.23743129105779,45.49577307477517,26.40168315705677,63.34670678702776,15.000000000000004,84.87621092361465,55.8592522777254,100.0,43.20388349514562,30.64516129032259,67.99687759897989,65.47847643674098,37.32394366197183,56.9516564769202,63.64426759881596
Italy,2014,100.0,100.0,83.78153295492805,76.5959957386172,16.76019003917031,94.1769292897526,90.50155925155924,30.81592706797158,44.63016811415588,28.039349482542946,61.561350718823135,14.166666666666677,85.79594645857071,55.953502984605706,100.0,44.17475728155336,30.64516129032259,70.67776288226575,66.01413434894394,35.563380281690144,61.17580835537581,64.25442513360375
Italy,2015,100.0,100.0,83.02314730046604,76.60442410648062,15.485735689246551,90.27224839002486,92.3692714453584,30.82343477677973,43.71449479096458,28.278175821676346,64.1925777331996,13.928571428571434,86.73589757133314,56.04775369148601,100.0,40.776699029126206,25.80645161290325,62.10573881950455,62.49994699460216,33.09859154929576,53.00933099154452,62.291399450010395
Italy,2016,100.0,100.0,82.26476164600402,76.61285247434404,15.485735689246551,95.27550050389893,93.95733526168308,30.386915136077228,42.36866683356118,30.85124530876834,64.88799732530927,13.690476190476192,87.69697293942905,56.110587496072895,100.0,41.74757281553394,29.032258064516128,65.51476551537334,64.95485680585983,34.154929577464785,54.94763493486185,63.60413859708508
Italy,2017,100.0,100.0,81.50637599154194,76.62128084220745,14.20043478893774,93.14840360520044,95.36461628852932,30.6834696339992,49.56671609312716,32.272830660752874,66.48278167836844,13.809523809523814,88.68014391848047,56.14200439836631,100.0,38.3495145631068,27.41935483870969,69.31050423341934,64.95485680585983,34.154929577464785,56.9516564769202,63.7105779110007
Italy,2018,100.0,100.0,80.74799033707998,76.62566359349643,12.251737503548751,96.00740481312856,96.76285817590166,31.72328730392814,49.7879315989139,32.84146480154669,68.49214309595453,13.333333333333332,89.68645044262036,56.17342130065976,100.0,41.74757281553394,29.032258064516128,66.7328337801693,66.01413434894394,34.85915492957746,59.02600875181885,64.43888800870953
Italy,2019,100.0,100.0,79.98960468261797,76.63015872302361,9.613732539533942,97.08882202002737,98.44639790291964,31.37900522858292,49.94295095226176,33.15137040827932,70.69541959210966,13.21428571428572,90.71700763599702,56.26767200754006,100.0,44.66019417475727,32.25806451612904,76.78429266669332,68.28911976821696,35.21126760563379,65.72520437746626,66.06145178563234
Italy,2020,100.0,100.0,79.23121902815595,76.63465385255074,7.604541784791763,87.77919933671171,100.0,28.41077892478885,49.166169192551365,28.590924599112924,73.32664660648612,13.45238095238096,91.77301324074826,56.33050581212692,100.0,41.74757281553394,32.25806451612904,78.50226850798657,71.4859186564539,34.85915492957746,68.13831387732029,65.56905296232515
Kazakhstan,2012,87.16216216216216,100.0,44.62071857631403,58.73156885460828,80.92687605861721,0.1786875754954167,3.9591430895778794,91.47017026411048,48.06105451674401,68.64551347662916,86.27883650952859,54.28571428571429,29.145884489126612,57.618598806157706,100.0,75.72815533980582,82.25806451612905,96.80775843532312,25.375710087882013,90.49295774647888,44.17006549225746,56.0610778047875
Kazakhstan,2013,87.83783783783784,100.0,49.52216978624628,57.92929364106626,82.16646121944541,5.753739930955078,4.435392750610141,84.54001876927202,46.19697086406438,69.9249402934152,86.57973921765296,49.40476190476191,33.56941640439558,56.20483820295317,100.0,81.06796116504853,88.70967741935485,96.80775843532312,31.394298011218183,90.49295774647888,45.83532980936042,58.07907197125243
Kazakhstan,2014,88.17567567567568,100.0,54.19179360569851,57.533089907431815,85.82531446420153,10.728402032749898,5.189595950465524,81.13044644054163,44.73776695102927,71.09064028204256,87.04781009695753,46.78571428571429,38.19728441439581,54.79107759974866,100.0,81.55339805825241,90.32258064516132,96.80775843532312,29.85225342728414,90.49295774647888,45.83532980936042,58.99570618963702
Kazakhstan,2015,88.51351351351352,100.0,58.89567472106884,57.563822377012,85.62435376359561,15.081231371820197,6.118932477628135,78.42069982571392,44.02573706406824,71.96065051745708,87.48244734202608,44.04761904761905,41.69683139793743,53.37731699654413,100.0,82.52427184466018,91.93548387096774,96.80775843532312,26.740959563371742,90.49295774647888,44.17006549225746,59.56326889346695
Kazakhstan,2016,88.85135135135135,100.0,63.6323365247745,57.59083278886996,87.22460125767357,18.83367045722582,7.125666636536202,93.34066228716988,43.23980819965723,72.66575685204137,87.38214643931795,41.54761904761905,44.78970072020522,51.963556393339616,100.0,80.58252427184465,88.70967741935485,93.89347021557242,20.674246945052715,90.49295774647888,39.43850299632869,59.41800927379746
Kazakhstan,2017,88.85135135135135,100.0,68.4017790168156,57.62021892958344,85.22162834035417,22.02860430708529,8.16516767603725,65.13420029494571,44.94790964586261,73.45047196633686,87.5827482447342,40.23809523809524,46.60980749091711,50.612629594721966,100.0,79.126213592233,88.70967741935485,96.80775843532312,25.375710087882013,90.49295774647888,42.55043064401926,60.24296564754916
Kazakhstan,2018,88.85135135135135,100.0,68.42953923936992,57.60289163413454,89.2013564984096,24.69462293347817,9.1713368887282,84.23917415203111,44.0945810626047,74.13283293528943,87.74991641591441,38.80952380952381,47.360108385771625,49.26170279610432,100.0,77.66990291262135,88.70967741935485,96.80775843532312,30.4333332426008,90.49295774647888,45.83532980936042,61.470011484724346
Kazakhstan,2019,88.85135135135135,100.0,68.46350121377142,57.60461288132412,90.95858058717724,26.76025130620621,10.180330832504753,89.900522858292,46.7236515241965,74.77823268509042,87.91708458709462,36.66666666666667,47.74025359149243,47.94219289978008,100.0,76.69902912621359,88.70967741935485,96.80775843532312,29.85225342728414,90.49295774647888,45.83532980936042,61.66627558155106
Kazakhstan,2020,89.02027027027026,100.0,68.50277897547059,59.24621853812658,100.0,9.155951368389369,11.131700262135048,96.36090628770614,47.11288490053727,71.91800295689754,87.61618187897025,55.5952380952381,48.12380821675927,46.59126610116243,100.0,73.30097087378638,88.70967741935485,100.0,30.66988444168084,86.97183098591549,45.83532980936042,61.49835444318241
Lithuania,2012,100.0,100.0,59.78488780735586,85.15618327542109,30.112184707705808,28.22834842647717,70.62731627949019,68.59954417482237,47.28306919062564,50.59706584783348,59.28117686392511,62.02380952380953,72.34630771263431,35.18693056864592,100.0,42.23300970873783,35.48387096774195,75.15015463097846,47.05925560516121,33.09859154929576,49.31356675613796,57.3197229137008
Lithuania,2013,100.0,100.0,65.60567489826175,86.39526572958198,29.53021117741477,28.594300581091943,71.63122570731267,67.30178308084194,47.04283733559282,52.305811440918944,64.61384152457373,60.5952380952381,73.72597749005729,34.37009110901664,100.0,41.26213592233009,38.70967741935485,73.59205110201644,51.54881873219638,38.38028169014083,54.94763493486185,59.27289449945643
Lithuania,2014,100.0,100.0,71.46603507238328,87.65659907490232,28.35949256887085,32.900671150533526,73.01986350899394,65.98739777450061,45.17321727743649,56.02467872171045,68.19792711467736,60.238095238095255,73.72597749005729,33.55325164938739,100.0,29.61165048543685,27.41935483870969,66.7328337801693,49.328082680806425,27.464788732394368,51.13257101420194,57.92080290518129
Lithuania,2015,100.0,100.0,77.36537768668748,88.92175328032076,31.844769036109653,31.5061933113667,74.58363463798244,65.60986727443358,46.53180303876445,57.18753553963381,73.47375459712471,56.90476190476191,74.43287051076221,32.70499528746467,100.0,31.06796116504853,29.032258064516128,76.78429266669332,52.13872601228241,28.521126760563376,56.9516564769202,60.02103133756419
Lithuania,2016,100.0,100.0,82.2597411802229,90.19263877588632,31.844769036109653,33.99852761437785,76.25305070957243,63.10122000268133,52.98484469179073,60.94620721028088,77.67970578401872,53.45238095238096,75.15164464115685,31.79390512095509,100.0,26.213592233009702,27.41935483870969,69.31050423341934,56.03110171763816,25.0,54.94763493486185,60.38239291688205
Lithuania,2017,100.0,100.0,83.58691607553143,91.46903080512264,28.35949256887085,39.78657555982818,78.10946397902919,61.57554631988204,58.251169866548565,62.37347890367337,80.31761952524239,51.66666666666667,77.38342338204941,30.91423185673892,100.0,31.55339805825241,32.25806451612904,73.59205110201644,58.25183776902811,25.0,54.94763493486185,62.22311176912668
Lithuania,2018,100.0,100.0,84.85975181179751,92.60506241487349,25.990472317415797,41.21607616379208,79.38906716080628,59.64552889127229,57.40024841610659,66.27146593881497,83.41357405549984,50.23809523809524,80.5527289249386,30.00314169022934,100.0,39.32038834951453,37.096774193548384,76.78429266669332,65.47847643674098,33.09859154929576,65.72520437746626,65.29839348217962
Lithuania,2019,100.0,100.0,84.93121961879896,93.19055303578573,19.90005249644409,45.52173198293178,80.10259423302901,59.41815256736828,54.14748984189953,68.21335152962587,83.05249080575058,49.64285714285714,83.09403413681095,29.09205152371976,100.0,41.26213592233009,43.548387096774206,84.2580810999673,72.1814954735727,32.04225352112677,70.65413925702245,67.3184946651059
Lithuania,2020,100.0,100.0,85.00888917764772,93.77480749607798,15.485735689246551,36.561622197285374,80.53760282021152,53.490280198418034,51.16770012902231,69.66621175935404,75.59010364426614,46.54761904761905,84.87621092361465,28.212378259503623,100.0,37.86407766990288,46.7741935483871,86.41968178229843,76.00977184557208,35.21126760563379,78.91588331992469,67.15809547088831
Luxembourg,2012,100.0,100.0,99.33995641054416,91.79695050412874,28.35949256887085,82.04404291360811,46.81709301274519,53.456495508781344,39.77762907046159,43.38394177186399,87.14811099966566,37.02380952380953,95.1071207373023,48.193528118127546,100.0,46.11650485436894,48.38709677419355,100.0,93.88688824325432,53.23546551913478,95.92162618304302,75.14381606241463
