Economy,Year,Access to clean fuels and technologies for cooking  (% of population),Access to electricity (% of population),People using safely managed drinking water services (% of population),People using safely managed sanitation services (% of population),"Fertility rate, total (births per woman)","Life expectancy at birth, total (years)",Population ages 65 and above (% of total population),"Government expenditure on education, total (% of government expenditure)","School enrollment, primary (% gross)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Hospital beds (per 1,000 people)","Mortality rate, under-5 (per 1,000 live births)",Prevalence of overweight (% of adults),Prevalence of undernourishment (% of population),Gini index,Income share held by lowest 20%,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),Prosperity gap (average shortfall from a prosperity standard of $28/day)
Azerbaijan,2016,0.18543182183400622,0.2498612267447957,-2.375928479394062,-0.3031157680543951,1.1000201899210573,-1.4940485329087847,-2.7735767198382573,-0.8403421952408575,1.2152714587333617,-0.3756477048798781,0.7438625657780822,-0.43268319574879244,-3.0658158028274674,-0.6989800590364945,0.33643414466842625,-2.2731598423913644,-1.4378732815568787,-0.3441991022725737,-1.1716344759211181,1.7018713609710239,-0.7591218542802198
Azerbaijan,2017,0.2108214379624907,0.2498612267447957,-2.3176014065660895,-0.2971996859902124,0.5596589888384763,-1.4609059170878373,-2.723121593672755,-1.4694834268391983,0.5780965367900466,-0.282808156721626,0.7438625657780822,-0.5092439784193596,-2.95632527124391,-0.7816696362764473,0.33643414466842625,-2.0101184196066137,-1.2077482855397816,0.2811618570474411,-0.530834475324271,1.7018713609710239,-0.23329574447926688
Azerbaijan,2018,0.2277478487148141,0.2498612267447957,-2.2597848104826306,-0.28887046518932413,0.4853928839753381,-1.3762081211009745,-2.6635235922960536,-1.2242367894941084,-0.1472951068807588,-0.194671265414526,0.7606217632407143,-0.5311184877538074,-2.8492207479198637,-0.862671671123747,0.33643414466842625,-2.0784404414596636,-1.2448852678904911,0.25486333333231614,-0.5093758997352245,1.7018713609710239,-0.21462655143642226
Azerbaijan,2019,0.2531374648432986,0.2498612267447957,-2.202529738818135,-0.2780762101950265,0.7792591219736041,-1.3041360835220916,-2.5961372157394424,-1.1704342601523041,-0.5101533904504658,-0.19103049882008458,0.7438625657780822,-0.5311184877538074,-2.7452070853069492,-0.9402986211857433,0.33643414466842625,-2.083559971636204,-1.2488599319970457,0.2489748576650162,-0.5147397533382982,1.7018713609710239,-0.21852167054330773
Azerbaijan,2020,0.2531374648432986,0.2498612267447957,-2.1505427871570064,-0.2780762101950265,0.37296730700811775,-2.0874591780838188,-2.529506233431051,-0.7025457891568109,-0.4490677783518727,0.1838167617992671,0.3684565426151219,-0.5311184877538074,-2.645064164018783,-1.0196131136403912,0.33643414466842625,-1.4760285356900966,-0.9876989571056808,0.4975049922240867,-0.1062324468390414,1.7018713609710239,0.09217565948000354
Belgium,2012,0.41393836699036907,0.2498612267447957,0.808486710082794,0.26414914454857547,0.7429866728891183,0.5622140458107698,0.23315286884731995,-0.21178156647714003,0.21789856411957897,-0.7791660024304539,0.31784376627797284,0.6336991343055356,0.34341573753716,0.6324908887660037,0.33643414466842625,0.9497030195853434,0.6392303783104668,0.5837490454169537,0.9451418795198462,0.23589273214592263,0.9460919293391815
Belgium,2013,0.41393836699036907,0.2498612267447957,0.8093341014786836,0.3343636974682132,0.5965897415168643,0.6154526604310824,0.29332392792956663,-0.10270564727915082,0.5571795884983083,-0.6884502347856252,0.16986005268293078,0.5954187429702519,0.3830329313599745,0.6324908887660037,0.33643414466842625,0.9043759923320605,0.5709024489019643,0.7207460690371507,0.9451418795198462,0.23589273214592263,0.9460919293391815
Belgium,2014,0.41393836699036907,0.2498612267447957,0.8101814928745745,0.40507990646931674,0.5225936976019194,0.7995783038807834,0.3563081793844887,-0.1062666779981767,0.5396743366269682,-0.6584139103814856,0.15343603916955142,0.5462010969677444,0.3830329313599745,0.6341784311586555,0.33643414466842625,0.8137219378254935,0.5709024489019643,0.7207460690371507,1.0611307190010484,0.23589273214592263,1.096746659283255
Belgium,2015,0.41393836699036907,0.2498612267447957,0.8110288842704654,0.4763107454160618,0.37296730700811775,0.7219561933350584,0.40879505559692414,0.046083505807106705,0.3648045873646682,-0.6793483182995217,0.16030731012923066,0.5352638423005204,0.4234194389662016,0.6324908887660037,0.33643414466842625,0.9043759923320605,0.5709024489019643,0.7207460690371507,1.1260084690952332,0.23589273214592263,1.096746659283255
Belgium,2016,0.41393836699036907,0.2498612267447957,0.8118864852012455,0.5480475650656653,0.29732077867198964,0.8393494428659157,0.45906784521975363,0.030329815560980737,0.32664638751983516,-0.6757075517050802,0.2695772775855922,0.4915148236316248,0.4234194389662016,0.630803346373352,0.33643414466842625,0.9270395059587015,0.5709024489019643,0.7207460690371507,1.0611307190010484,0.23589273214592263,1.096746659283255
Belgium,2017,0.41393836699036907,0.2498612267447957,0.8127338765971364,0.6202903654181255,0.18278585968580102,0.8534745100848444,0.5185095581313063,0.13928961419204614,0.46819117353286793,-0.6200341625317504,0.39359533880907016,0.4313599229618938,0.4646057311582281,0.6291158039807002,0.33643414466842625,0.9723665332119854,0.6392303783104668,0.5837490454169537,1.0010633045279425,0.23589273214592263,0.9460919293391815
Belgium,2018,0.41393836699036907,0.2498612267447957,0.8135812679930259,0.6930434710948358,0.06694690981328116,0.8804094613552014,0.5767791075542427,0.10131818880764995,0.41691418864292484,-0.5293183948869217,0.5861585176547136,0.4040167862938342,0.4646057311582281,0.6257407191953955,0.33643414466842625,1.0176935604652684,0.7758862371274731,0.7207460690371507,1.1260084690952332,0.23589273214592263,1.096746659283255
Belgium,2019,0.41393836699036907,0.2498612267447957,0.8144286593889168,0.7663025574744039,-0.011018308412570958,0.9856241147550279,0.6343974550390612,0.07739735202114978,0.3454716409824022,-0.46363289757887566,0.6828590870141011,0.37667364962577415,0.5066241256977174,0.6240531768027437,0.33643414466842625,1.0176935604652684,0.8442141665359755,0.7207460690371507,1.1260084690952332,0.35250466852973766,1.096746659283255
Belgium,2020,0.41393836699036907,0.2498612267447957,0.8152760507848077,0.8040392037405264,-0.20858589848544257,0.6436764912055852,0.6849828215921873,-0.18124185737592893,0.3283522357300371,-0.5334142573056662,0.652524939606737,0.35479914029132636,0.5066241256977174,0.6223656344100909,0.33643414466842625,1.2896557239849675,1.1175258841699867,0.7207460690371507,1.0611307190010484,0.5857285412973674,1.2571275933270338
Bulgaria,2012,-0.25591589341081505,-7.695725783739477,0.42732393449037515,-0.5576802816699138,-0.41006597127988426,-1.0346287488384323,0.6134287526316116,-0.757354696745297,-0.017122642269059542,-0.721975627176106,-0.47453108975527536,0.8633814823172369,-1.1562651567483015,0.8029326704238644,-2.5913886760864027,-0.9766956386791928,-1.068967856902101,-1.3118730722743097,-1.059915903919587,-1.1134739602953632,-1.0528082813057933
Bulgaria,2013,-0.264849045973049,-6.796225367458247,0.4807504305710295,-0.5133788601308173,-0.24856398996865187,-0.8909055322942648,0.7190276589170775,-0.718957495948843,-0.33633964246114734,-0.5365999280758024,-0.5869853047295374,0.9782226563230876,-1.038506928156938,0.7641191953928669,-2.008780989803705,-1.1126767204390426,-1.4106075039446146,-1.42573996790835,-0.9835734765040433,-1.1134739602953632,-0.9184489669670819
Bulgaria,2014,-0.2674210635083661,-5.896724951176995,0.5294703310672798,-0.46382302360050637,0.06694690981328116,-0.9948313061899454,0.8286900652964092,-0.8474642566789092,-0.2432490687045138,-0.4882080720913553,-0.3327482792214073,1.1586873583322816,-0.9136790834271519,0.7269932627545211,-2.008780989803705,-1.293984829452175,-1.2056237157191065,-1.1891247661595132,-0.8767693151666864,-1.1134739602953632,-0.8484431552268294
Bulgaria,2015,-0.23360719889703163,-4.8473077988489,0.5130023512893144,-0.41111453807546644,0.1443192309093868,-0.9557177587885615,0.9417647698314878,-0.7458587606197459,-0.2681057140531436,-0.3877835935280155,0.049529014901231905,1.224310886335625,-0.8036089671137085,0.6898673301161753,-1.8854232527545207,-1.5659469929718748,-1.6839192215786258,-1.8416393688521766,-1.0033437047511624,-1.1134739602953632,-1.1802742709048148
Bulgaria,2016,-0.22403222496117653,-3.797890646520784,0.49661604779047075,-0.3574243634944547,0.2592855523503062,-0.9037417200090438,1.0371788778047637,-0.7172931011562552,-0.48133674032815565,-0.5073220967121707,0.3123132311153042,1.2461853956700726,-0.6873865662758927,0.6544289398704813,-2.008780989803705,-2.019217265504707,-1.6155912921701228,-1.3507509127053452,-0.7798732876052338,-1.1967682005695166,-0.7022220428284642
Bulgaria,2017,0.413938366990369,-2.598556758145803,0.48030121103585827,-0.3027568244788633,0.41058069990898516,-0.9031104320886464,1.113734177650098,-0.5700135154400202,-0.5794027046978735,-0.0936399924187807,0.548785507313044,1.3500893150086992,-0.5894936843893389,0.6206780920174391,-1.0891028861196783,-1.973890238251423,-1.4106075039446146,-0.8589255493373844,-0.7862807452665113,-0.9635443278018871,-0.5468563314257658
Bulgaria,2018,0.413938366990369,-1.699056341864551,0.4640680505603676,-0.2600944344473147,0.4853928839753381,-0.8639705810239117,1.1921128429221663,-0.8034932686700674,-0.7422705933384083,-0.08544826758128747,0.7085006591319283,1.4211814703456542,-0.5129265182702188,0.5886147865570498,-0.4953812590565598,-2.177861860891197,-1.4106075039446146,-0.5718652649615913,-0.6006133173331748,-1.0634974161308717,-0.29392206371726776
Bulgaria,2019,0.41393836699036907,-0.9494726616301853,0.4479165663640002,-0.21718121637503296,0.7065844473240179,-0.8248307299591731,1.272497210163644,-0.4392230502271002,-0.8138349872996608,0.18336166597496192,0.8729083862403497,1.5250853896842813,-0.4334325190345734,0.559926565881964,-0.4953812590565598,-1.9512267246247812,-1.4106075039446146,-0.6336172007676574,-0.5249641240257494,-1.2634035927888398,-0.29392206371726776
Bulgaria,2020,0.41393836699036907,-0.1998889813958195,0.4318365489118639,-0.1740085210192344,0.6333869287944092,-1.2867493620477721,1.326494874872517,-0.8361231479759248,-0.7927352695568265,0.03363513977856468,0.722913568949792,1.5852402903540124,-0.37869673403719073,0.5295508028142264,-0.33766746415065474,-1.996553751878065,-1.1372957863106041,0.03534972026407804,-0.2799536360795961,-0.9802031758567181,-0.01229552373586766
Bosnia and Herzegovina,2012,-4.393162286669408,-0.1998889813958195,-0.3098657417946787,-1.7475047159932782,-1.473007277070581,-0.318537817799196,-0.18833107358117637,-0.5149723667176844,-2.320038033755985,-1.7136294283370521,-3.112428770373577,-1.3896929791308816,-0.4334325190345734,0.18360461232054864,0.33643414466842625,-1.3040232367964244,-1.7225741717898746,-2.074341775464382,-1.4186626412151835,-0.11394307700552159,-1.5837554525662991
Bosnia and Herzegovina,2013,-4.4862575458071845,-0.49972245348957006,-0.3001258455093834,-1.6181552901601681,-1.3562136365317583,-0.2943384475172357,-0.07067190740173625,-0.5149723667176844,-2.3509260709906776,-1.710140360350712,-3.025280943567889,-1.4279733704661652,-0.4334325190345734,0.1312907981483335,0.33643414466842625,-1.311178019533676,-1.726078730822539,-2.0745006581617003,-1.4193612795242612,-0.11394307700552159,-1.5836699448042024
Bosnia and Herzegovina,2014,-4.503183956559508,0.09994449069793106,-0.2981349862057862,-1.4862283899774587,-1.4279278449200066,-0.30485991285722025,0.046752826079980915,-0.5149723667176844,-2.229729617199321,-1.7142362227694588,-3.0298059268828,-1.3842243517972697,-0.4334325190345734,0.07897698397611835,0.33643414466842625,-1.3067929194699832,-1.7238862044389873,-2.075333807729343,-1.4190116826919181,-0.11394307700552159,-1.5851294883409404
Bosnia and Herzegovina,2015,-4.51164716193567,-0.1998889813958195,-0.29732843294945616,-1.3485497433434606,-1.1615667903262412,-0.30906849899321476,0.17170545396635917,-0.5149723667176844,-1.8839298157316124,-1.6986112661349813,-3.0596372983662854,-1.3732870971300457,-0.4334325190345734,0.02328808501859971,0.33643414466842625,-1.532304825130016,-1.7970498400461068,-1.965220757651235,-1.4196656303147253,-0.11394307700552159,-1.493324854023805
Bosnia and Herzegovina,2016,-4.575121202256882,0.2498612267447957,-0.2964810415535667,-1.2057118233888708,-0.9964082619134389,-0.2956536306847361,0.3067126397773039,-0.5149723667176844,-1.9190215503414452,-1.6837448025410127,-2.676354452395888,-1.3568812151292098,-0.4602695338354448,-0.032400813938918936,0.33643414466842625,-1.7740429686123034,-1.9152171712581543,-1.8973572046225151,-1.4002573542108256,-0.11394307700552159,-1.5462427534939
Bosnia and Herzegovina,2017,-4.5539631888164775,0.2498612267447957,-0.29561323108789606,-1.057632462307242,-0.7451754680127649,-0.22700106934134526,0.45443128742034217,-0.6420657712360054,-1.8405525326722385,-1.6659960653931118,-1.8583380242448126,-1.3568812151292098,-0.4602695338354448,-0.08640217050378583,0.33643414466842625,-1.6373231797325232,-1.8461230826525625,-1.7797944118433442,-1.3345861532595769,-0.11394307700552159,-1.4282762413347598
Bosnia and Herzegovina,2018,-4.596279215697286,0.2498612267447957,-0.2947147920175537,-0.9042121938065601,-0.3937999227441004,-0.08048966448208693,0.6203835893307278,-0.768811926015206,-1.9921293307785921,-1.6487024240695152,-1.5018698942146262,-1.362349842462822,-0.4602695338354448,-0.14209106946130448,0.33643414466842625,-1.6342911480106372,-1.8449931351237798,-1.778180808780413,-1.3330351842269192,-0.11394307700552159,-1.4291988536225455
Bosnia and Herzegovina,2019,-4.490489148495266,0.2498612267447957,-0.30775236807239736,-0.9042121938065601,-0.3735038633665533,-0.22463373963984903,0.794827564514193,-0.5743486832718774,-2.088509754654897,-1.6406623978401242,-1.0480308269265477,-1.3842243517972697,-0.4334325190345734,-0.19609242602617138,0.33643414466842625,-1.378564958238114,-1.6331926201181424,-1.556898592635268,-1.2546544118159333,-0.11394307700552159,-1.3175250638372111
Bosnia and Herzegovina,2020,-4.592047613009204,0.2498612267447957,-0.36738626136631947,-0.9042121938065601,-0.34920191425214175,-0.5807853413982691,0.9503345873371405,-0.5743486832718774,-2.3542565365439265,-1.6719123111090792,-1.0775270144607805,-1.3842243517972697,-0.406244683656039,-0.25009378259103826,0.33643414466842625,-1.3782991651699457,-1.632829153842353,-1.5565138075728473,-1.254604342551719,-0.11394307700552159,-1.3173454365651684
Belarus,2012,0.3462327239810767,-6.346475159317632,-0.01822016811993093,0.10484739095484664,0.06694690981328116,-1.652422889938875,-0.7435458460219028,0.5687421775354438,-0.9367575970180084,0.5315099715684105,0.5853205577815821,3.0508324157620117,0.12036221623575952,0.1954174090691133,0.33643414466842625,1.1763381558517596,1.1858538135784893,0.7207460690371507,-0.608598989545696,1.6518948168065315,-0.4653722453514751
Belarus,2013,0.35469592935723776,-5.44697474303638,0.058565743789605405,0.07179430965620187,0.2516614147196185,-1.5196419973482942,-0.7164297973186051,0.44774454679984566,-1.1204205876495517,0.6064490839706603,0.5868288855532189,2.9359912417561613,0.2289002221375685,0.15829147643076635,0.33643414466842625,1.1536746422251176,1.1858538135784893,0.870809329792747,-0.2799536360795961,1.7851656012451773,-0.29392206371726776
Belarus,2014,0.36315913473340006,-4.547474326755149,0.06808103030731363,0.038697982143638045,0.35788292886770406,-1.3881236805985082,-0.6608431998807205,0.7367686378755695,-1.0797442309229948,0.6835119768863337,0.5926946046651401,2.84849320441837,0.34341573753716,0.12285308618507354,0.33643414466842625,1.0176935604652684,1.0491979547614843,0.870809329792747,-0.2308150052401311,1.901777537628992,-0.29392206371726776
Belarus,2015,0.3716223401095612,-3.647973910473898,0.07752485008079066,0.005558408417154545,0.4630069317276756,-1.2161766332798378,-0.5940298810296546,0.5548851232157559,-0.8925680052871097,0.7567824045994652,0.5962140361322928,2.8156814404166983,0.4234194389662016,0.08910223833203128,0.33643414466842625,1.3803097784915337,1.322509672395494,0.870809329792747,-0.39116051966602805,1.8518009934645001,-0.3811254664132141
Belarus,2016,0.3716223401095612,-2.7484734941926674,0.08684615543558359,-0.027676306979951854,0.4965674168856144,-1.1629380186595215,-0.5350309854360237,0.7590250798694812,-0.629522149730897,0.8232263949480191,0.6024149391934668,2.7172461484116837,0.5066241256977174,0.055351390478989015,0.33643414466842625,1.4483003193714585,1.4591655312125005,0.870809329792747,-0.45122793413913387,1.751847905135516,-0.4653722453514751
Belarus,2017,0.38008554548572226,-1.699056341864551,0.09606536544147502,-0.02217538856939625,-0.24455910458253538,-1.0833694370259024,-0.46800928196476,0.5270548940094557,-0.6182919823470792,0.8908839741613861,0.6352629662202258,2.684434384410012,0.6380261191623774,0.02328808501859971,0.33643414466842625,1.4256368057448174,1.4591655312125005,0.870809329792747,-0.32628276957184316,1.7185302090258545,-0.3811254664132141
Belarus,2018,0.38854875086188456,-0.7995559255833207,0.10507017521467145,-0.01635877279722854,-0.6239256564145343,-1.0711908408948716,-0.40195135736191295,0.6374855531549007,-0.7598367683601119,0.9257746540247824,0.7835818637645204,2.646153993074729,0.730478663681363,-0.00540013565648609,0.33643414466842625,1.4709638329981005,1.5958213900295053,0.870809329792747,-0.0779544744014243,1.7685067531903467,-0.29392206371726776
Belarus,2019,0.38854875086188456,0.2498612267447957,0.11387079429006343,-0.010243758149017089,-0.9020014073374847,-1.0577233652596951,-0.3184151727399372,0.5656069222284758,-0.9742050267752576,0.9535354993073961,0.8838018645910607,2.6352167384075043,0.8773518898277266,-0.03408835633157069,0.33643414466842625,1.4483003193714585,1.5274934606210029,0.870809329792747,-0.014350156105936594,1.8684598415193308,-0.2035469414137418
Belarus,2020,0.38854875086188456,0.2498612267447957,0.12248764173743071,-0.015991179978913205,-0.9576813381310727,-1.6069964633335012,-0.22414718017775132,0.485135369349618,-1.2242133281535124,0.9779589752117733,0.9032425336477139,2.6352167384075043,0.9813655524406416,-0.0627765770066565,0.33643414466842625,1.6522719420112335,1.7324772488465117,0.870809329792747,0.23554017302864505,1.901777537628992,-0.1097606422187963
Switzerland,2012,0.41393836699036907,0.2498612267447957,0.5066622301224719,1.0132730359256656,-0.328994536821067,1.1704073497884773,0.18449506003102784,1.456096843118806,0.34181625196054466,1.5483457416742428,0.8291668808628799,0.05949326427628218,0.30453909554333386,2.2137181106810107,0.33643414466842625,0.02049896089303742,0.22926280185945064,0.870809329792747,1.2737872329859463,0.2858692763104148,1.2571275933270338
Switzerland,2013,0.41393836699036907,0.2498612267447957,0.5066622301224719,1.0174722432972454,-0.328994536821067,1.1967110131384366,0.24125382095752676,1.3342089547034512,0.4042015579335758,1.5660944788221427,0.7862633353585415,-0.011598891060673437,0.30453909554333386,2.232281077000185,0.33643414466842625,-0.18347266174673668,0.09260694304244564,0.870809329792747,1.1965345986548217,0.4024812126942296,1.2571275933270338
Switzerland,2014,0.41393836699036907,0.2498612267447957,0.5066622301224719,1.0226271919964447,-0.24856398996865187,1.301925666538263,0.2917089471230302,1.4077519804224647,0.4109031044736479,1.6414886870486975,0.7730235693630622,-0.07722241906401626,0.34341573753716,2.2508440433193577,0.33643414466842625,-0.18347266174673668,0.024279013633942546,0.870809329792747,1.1965345986548217,0.10262194770727726,1.2571275933270338
Switzerland,2015,0.41393836699036907,0.2498612267447957,0.5066622301224719,1.0277778160742528,-0.24856398996865187,1.2230146764883922,0.3373451789464473,1.4584579613129427,0.34695410430793333,1.7009545414245735,0.7772133687287202,-0.07722241906401626,0.34341573753716,2.2677194672458776,0.33643414466842625,-0.13814563449345285,0.024279013633942546,0.870809329792747,1.1965345986548217,0.2525515802007536,1.2571275933270338
Switzerland,2016,0.41393836699036907,0.2498612267447957,0.5066622301224719,1.0329197909092773,-0.24856398996865187,1.408402895778892,0.37620891061342204,1.447929696578431,0.29549434996689716,1.788939734123571,0.7576051076974405,-0.09909692839846403,0.3830329313599745,2.282907348779747,0.33643414466842625,-0.2967902298799447,-0.04404891577455995,0.870809329792747,1.1260084690952332,0.1192807957621079,1.2571275933270338
Switzerland,2017,0.41393836699036907,0.2498612267447957,0.5066622301224719,1.0380012210448137,-0.328994536821067,1.3949354201437116,0.4183807481260447,1.448549006268697,0.28144140994953254,1.801985814420319,0.7778837366272255,-0.1209714377329118,0.4234194389662016,2.2980952303136153,0.33643414466842625,-0.22879968900002054,-0.04404891577455995,0.870809329792747,1.1965345986548217,0.2692104282555842,1.2571275933270338
Switzerland,2018,0.41393836699036907,0.2498612267447957,0.5066622301224719,1.0430091326166877,-0.328994536821067,1.4482003384273752,0.467116701174911,1.488610601857738,0.2822334109042686,1.8365730970675103,0.7919614624958364,-0.13190869240013592,0.4234194389662016,2.314970654240136,0.33643414466842625,-0.3194537435065866,-0.18070477459156556,0.870809329792747,1.1260084690952332,0.03598655548795442,1.2571275933270338
Switzerland,2019,0.41393836699036907,0.2498612267447957,0.5066622301224719,1.048012719567169,-0.49178858889307814,1.4879714774125112,0.5177802119606122,1.5592893202592746,0.2326419665077387,1.853411642566802,0.845423302401633,-0.1537832017345837,0.4646057311582281,2.333533620559309,0.33643414466842625,-0.5234253661463607,-0.24903270400006805,0.870809329792747,1.1260084690952332,0.1192807957621079,1.2571275933270338
Switzerland,2020,0.41393836699036907,0.2498612267447957,0.5066622301224719,1.0529817095465153,-0.5741729353082997,1.2499496277587492,0.5619056552875926,1.016309549319104,0.26080876969282846,1.8224651265140497,0.7745318971346989,-0.2139381024043147,0.4646057311582281,2.35040904448583,0.33643414466842625,-0.4554348252664366,-0.18070477459156556,0.7207460690371507,1.1965345986548217,0.2525515802007536,1.2571275933270338
Cyprus,2012,0.41393836699036907,0.2498612267447957,0.6581717278937119,0.04126248262906183,-0.9020014073374847,0.7575450498475508,-1.2544528385929758,0.9249226631493198,-0.05526053439710668,0.1354249058148179,-0.44553767814492173,-1.2475086684569712,0.9287085680058665,0.08403961115407482,0.33643414466842625,-0.5914159070262849,0.16093487245094815,0.870809329792747,1.1965345986548217,0.15259849187176916,0.9460919293391815
Cyprus,2013,0.41393836699036907,0.2498612267447957,0.68468589000368,0.043450741053386706,-1.2407454871380657,0.807258973578968,-1.192171885231222,1.2259458794739349,-0.13919232788230773,0.19792473235272764,-1.121603703787503,-1.2857890597922548,0.9287085680058665,0.09078978072468302,0.33643414466842625,-1.2033307749456088,-0.04404891577455995,0.7207460690371507,1.0611307190010484,0.30252812436524545,0.8040508717114265
Cyprus,2014,0.41393836699036907,0.2498612267447957,0.711189842578756,0.04588982751844419,-1.205478861908097,0.8125197062489621,-1.128718768380853,-0.117182011289104,-0.2629272462721803,0.35948374998105953,-1.1460721320829461,-1.3131321964603144,0.9813655524406416,0.09922749268794419,0.33643414466842625,-0.8860415841726267,-0.11237684518306305,0.7207460690371507,1.0010633045279425,0.002668859378293156,0.6696915573727151
Cyprus,2015,0.41393836699036907,0.2498612267447957,0.7376835856189428,0.04861866361676247,-1.1571859888841531,0.8459253587034066,-1.066515959251674,0.8694170321592853,-0.23299367172652516,0.3133673731181362,-0.9364145718254175,-1.3295380784611504,0.9813655524406416,0.1059776622585524,0.33643414466842625,-0.5234253661463607,0.09260694304244564,0.870809329792747,1.1260084690952332,0.019327707433123495,0.8040508717114265
Cyprus,2016,0.41393836699036907,0.2498612267447957,0.7641773286591297,0.05161995086277318,-1.0093500629274978,0.8643379230483785,-1.0063969963244772,1.1678855960115555,-0.3862357026095002,0.26315513383646627,-0.5978787830802481,-1.3295380784611504,0.9813655524406416,0.11272783182916062,0.33643414466842625,-0.27412671625330276,0.29759073126795316,0.7207460690371507,1.1965345986548217,0.08596309965244663,0.8040508717114265
Cyprus,2017,0.41393836699036907,0.2498612267447957,0.790660862164426,0.05487639077090858,-1.1571859888841531,0.8667052527498748,-0.9491954180800561,1.0823821518992918,-0.2316533624185096,0.39816689504699754,-0.2876660380469268,-1.3842243517972697,0.9287085680058665,0.12116554379242059,0.33643414466842625,0.06582598814632126,0.43424659008495936,0.7207460690371507,1.1260084690952332,0.13593964381693852,0.9460919293391815
Cyprus,2018,0.41393836699036907,0.2498612267447957,0.8171443956697223,0.058379334098385104,-1.1747205234990679,0.8701247289853669,-0.892879474471478,0.06806899981152727,-0.13240955047508346,0.5882452509984533,0.15662028668745157,-1.4225047431325533,0.9287085680058665,0.1279157133630288,0.33643414466842625,-0.22879968900002054,0.43424659008495936,0.7207460690371507,1.0611307190010484,0.2525515802007536,0.9460919293391815
Cyprus,2019,0.41393836699036907,0.2498612267447957,0.8196048935782704,0.0583144647775056,-1.1265730801910971,0.8432949923684094,-0.836589578940424,0.7316980397865218,0.006150001170098125,0.7267460801953234,0.3827018604583592,-1.438910625133389,0.8773518898277266,0.1346658829336382,0.33643414466842625,0.11115301539960432,0.5025745194934619,0.5837490454169537,0.9451418795198462,0.3191869724200761,0.8040508717114265
Cyprus,2020,0.41393836699036907,0.2498612267447957,0.8196048935782704,0.05851339736153497,-0.9920979838603878,0.7843747864645081,-0.7770176256412478,0.5109528420625556,0.058442371899447954,0.7035361931557614,0.28214667568256635,-1.438910625133389,0.8272328432182351,0.1414160525042464,0.33643414466842625,-0.002164552733603703,0.5025745194934619,0.870809329792747,1.1260084690952332,0.4024812126942296,0.9460919293391815
Czechia,2012,0.41393836699036907,0.2498612267447957,0.6021826385556065,0.4727083357965709,-0.6156166227211645,-0.045347970246543794,-0.024566810182872347,-0.5615367140545127,-0.22111365740548974,-0.07482936501416593,0.4121980479925918,1.1258755943306096,0.8272328432182351,-0.18934225645556316,0.33643414466842625,1.2669922103583255,1.2541817429869917,0.7207460690371507,0.6724179510618423,1.2687413115454258,0.5422255677736938
Czechia,2013,0.41393836699036907,0.2498612267447957,0.6146995283310478,0.48682390001988346,-0.5741729353082997,-0.019044306896584366,0.1270850971664081,-0.3859237100086365,-0.33851256815747366,0.1173727714507132,0.41655543933287614,1.0000971656575353,0.8773518898277266,-0.24503115541308182,0.33643414466842625,1.1763381558517596,1.1175258841699867,0.870809329792747,0.7973631156291331,1.0854939829422883,0.5422255677736938
Czechia,2014,0.41393836699036907,0.2498612267447957,0.6271755799669267,0.5009654119715473,-0.2886997863629624,0.15161386091793633,0.26339468685359163,-0.37636311666516437,-0.5615522216411386,0.21263949733859364,0.558170657892118,0.9891599109903112,0.8773518898277266,-0.30409513915590514,0.33643414466842625,1.3123192376116095,1.322509672395494,0.870809329792747,0.6724179510618423,1.0854939829422883,0.5422255677736938
Czechia,2015,0.41393836699036907,0.2498612267447957,0.6272062085715986,0.5151198977873869,-0.1290979067489992,0.08680163442364336,0.3913949398103706,-0.4327977121905967,-0.7079099365329484,0.28454463757880966,0.7358181509960188,0.9891599109903112,0.8272328432182351,-0.3665342076840332,0.33643414466842625,1.3123192376116095,1.322509672395494,0.870809329792747,0.8436922491213801,1.0854939829422883,0.6696915573727151
Czechia,2016,0.41393836699036907,0.2498612267447957,0.6272368371762689,0.529317629817146,0.10570661837229295,0.20485247553824895,0.521192510116358,-0.6514914465655588,-0.7184090261123935,0.4297202055321551,0.9194989551864672,0.9946285383239235,0.8272328432182351,-0.4306608186048118,0.33643414466842625,1.4256368057448174,1.5274934606210029,0.870809329792747,0.7973631156291331,1.1854470712712724,0.6696915573727151
Czechia,2017,0.41393836699036907,0.2498612267447957,0.6272674657809392,0.5435456341966493,0.33521434646698,0.19201628782346986,0.649010426530463,-0.4571443243891547,-0.6528760240372069,0.5591191182429239,1.0969788563157417,0.9836912836566994,0.8272328432182351,-0.4947874295255916,0.33643414466842625,1.5389543738780256,1.664149319438008,0.870809329792747,0.9451418795198462,1.102152830997119,0.6696915573727151
Czechia,2018,0.41393836699036907,0.2498612267447957,0.6273083039205001,0.5577995863045038,0.41058069990898516,0.205510067122001,0.7651067080584166,-0.13529681972936602,-0.44161484629063924,0.6609088842791772,1.2054108638989716,0.9891599109903112,0.8773518898277266,-0.5589140404463715,0.33643414466842625,1.5162908602513836,1.664149319438008,0.870809329792747,1.0010633045279425,1.0188585907229655,0.8040508717114265
