Economy,Year,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),Total greenhouse gas emissions per capita excluding LULUCF (t CO2e/capita),Electricity production from coal sources (% of total),"Energy imports, net (% of energy use)",Energy intensity level of primary energy (MJ/$2021 PPP GDP),Energy use (kg of oil equivalent per capita),Fossil fuel energy consumption (% of total),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Cooling Degree Days,Heating Degree Days,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Standardised Precipitation-Evapotranspiration Index,"Agriculture, forestry, and fishing, value added (% of GDP)",Food production index (2014-2016 = 100),"Adjusted savings, natural resources depletion (% of GNI)","Adjusted savings, net forest depletion (% of GNI)","Annual freshwater withdrawals, total (% of internal resources)",Forest area (% of land area),Terrestrial and marine protected areas (% of total territorial area),Tree Cover Loss
Denmark,2014,0.5131686605614092,-0.49680537016901954,-0.19046461419065452,-0.7545503929602122,1.3289527228980675,1.2357881338731198,-0.10357405133660492,-0.993973554941476,0.8009549914331521,0.5887254441848693,0.6965359733432509,0.160971366899265,-0.9081278640086845,1.6377277188066452,-0.7403094409696361,0.09685847077347928,-1.474555701401148,-0.25120496663359315,-0.40502138293165013,-1.0960573739598616,0.3514444981182774,0.38836363596919005
Denmark,2015,0.630005782556325,-0.4399421631267622,-0.0642970213525802,-0.4873078373371375,1.3060093757639346,1.318730474501179,-0.08204507549533097,-0.9292248633308726,1.073577535953734,0.7113472531065316,1.3812980202329945,-0.1033506941450629,-0.7039450018469093,-0.07662532598962643,-1.1769260666506964,0.2788630377270081,-0.936292138067989,-0.2771601551023194,-0.24047959217063264,-1.082150937626543,0.3514444981182774,0.730209106657161
Denmark,2016,0.8438478752315551,-0.49274844088830533,-0.13333151167513116,-0.6174392481578785,1.292482118634612,1.3470030111480753,-0.11000789517393575,0.7198893645686212,0.9287272184256735,0.6853520591848071,1.0515479032217936,-0.15641436552238144,-0.7949029310505045,-0.06686493270987573,-1.1537078269026595,-0.05527928132766131,-0.5043306016797734,-0.0949842966711197,-0.3138337579237493,-1.0821872814378888,0.15355758403517097,0.45372846970486197
Denmark,2017,0.6573156076710878,-0.4841656552348657,-0.0013345095689732546,-0.3342482434366743,1.3520182169781163,1.419104359304815,-0.11357183823569883,0.7198893645686212,1.2003780336819343,0.8362881536478642,1.7902322598467473,-0.1485750387781257,-0.805101861914973,-1.6453933711236994,-0.8216978974779496,0.4002270198286268,-0.8309061773116599,-0.015878184754385998,-0.3220563897692755,-1.0804794635566821,0.3660447490089877,0.4855285001484464
Denmark,2018,0.6040215157297486,-0.5962506435940071,0.01271779140252608,-0.3917653501388152,1.014798470953403,1.4933074944197717,-0.09668252132646084,0.7198893645686212,1.1510630005491893,0.816835106540679,0.5091911028814667,-0.02688897265419864,-1.0252221052470472,-1.8386444480354418,-1.0789365636686568,-0.8684358285288037,-1.01809119588894,-0.07370026324792682,-0.49914635342388686,-1.0787360280063378,0.15355758403517097,0.637601338119872
Denmark,2019,0.7600290507226525,-0.532512581591755,0.216341347584536,0.05613028339461133,0.3958837403123671,1.6484105377572518,-0.021318802102543798,0.7198893645686212,1.3947716958397969,0.939912308844609,0.9193514665292243,0.008233062294346512,-0.8611558615604552,0.6780910977235195,-0.838555116440176,0.1884440876328701,-0.7104490497590689,0.05106615966557759,-0.36721140428470384,-1.0770296166465785,0.13766193760474316,0.1098808048825633
Denmark,2020,0.8813596686373885,-0.5167993862168706,0.34522216861863275,0.08803420007811705,0.2260715693599101,1.713101347933331,0.06309733229132139,0.7198893645686212,1.4749830991974702,1.0426338756154234,0.873840676199068,0.1400900555467976,-0.8630037394733263,-0.4532743170035532,-0.7538204420201199,0.47435233480279404,0.31362770854661876,0.12787625670650135,-0.3687023427684053,-1.0753238992369554,0.15355758403517097,0.6329308631699506
Estonia,2012,1.144515584926715,-0.3516791981914975,-2.2609929992055875,-1.5992872849780808,1.0932392451020885,-1.183170280841568,-0.6832459848672742,0.04362330581365744,-1.2815065661381166,0.2782272997343884,1.097402088487277,-1.3533561494409014,-0.48403451123976854,-1.6832291302625777,0.31074714897791084,-1.359567584780159,-1.4992599069508532,0.5814006362194206,-0.19695970319550063,1.2956259984027092,0.2696177310423082,-0.2499928601532662
Estonia,2013,1.12107943406306,-0.4145873623800347,-2.532746860661138,-1.629332223439456,1.2707494756033473,-1.3665037196265928,-0.8650100030535305,0.11188357799733174,-1.589296347217577,0.24547880648726128,0.7249784318376764,-1.0071124850146727,-0.5532755529743434,0.2516473534362174,0.22217892784713017,-0.9250171123475013,-1.406437489678528,0.5814006362194206,-0.2539676055685457,1.2446609306766698,0.2696177310423082,-0.23045149155165562
Estonia,2014,0.9662161299253995,-0.454951363279271,-2.46314351502916,-1.6137746347382496,1.3521470068547559,-1.2015810343847049,-0.7837525841803549,0.17169009973109592,-1.387983521552419,0.29760431901940715,0.29738593733831464,-0.9896696911391447,-0.5370848435359035,0.8118859259976536,0.24819392560077655,-0.26308804794395896,-1.4630915937146427,0.5814006362194206,-0.24064408923668737,1.2646592619624109,0.2696177310423082,-0.41698740379508054
