Economy,Year,Access to clean fuels and technologies for cooking  (% of population),People using safely managed drinking water services (% of population),People using safely managed sanitation services (% of population),"Fertility rate, total (births per woman)","Life expectancy at birth, total (years)","Government expenditure on education, total (% of government expenditure)","School enrollment, primary (% gross)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","Hospital beds (per 1,000 people)","Mortality rate, under-5 (per 1,000 live births)",Prevalence of overweight (% of adults),Prevalence of undernourishment (% of population),Gini index,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty headcount ratio at $8.30 a day (2021 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population)
Germany,2012,0.48858276145472124,1.1006374014644056,0.9974839027517844,-0.8859298770210019,0.38831915306963855,-0.22689098263841223,0.837403653333121,0.7779913963333113,1.0373526281827983,0.6656774636253677,0.8468041435035173,1.8067504714856055,0.1677271925392588,-0.0076763235059191665,0.3861537021392478,0.03829359612183362,1.3034072728278059,1.2415649266665554,0.1818309803220049
Germany,2013,0.48858276145472124,1.1014864140344738,0.9998904644158042,-0.826380921880519,0.37097623386560763,-0.22654087373323964,0.742902368814853,0.8452771472876748,1.2758048746913098,0.6821498897335696,0.9309100076605754,1.7850228950003726,0.1677271925392588,0.005879880756249454,0.3861537021392478,-0.05997978503176005,1.3034072728278059,1.2415649266665554,0.1818309803220049
Germany,2014,0.48858276145472124,1.1023639509468026,1.0022898178327508,-0.5318702528146275,0.5895716863467548,-0.17126569059311036,0.5479213887080463,0.8669687043203793,1.2896385467229776,0.7846829179064585,0.977710648494686,1.7719476694510357,0.1677271925392588,0.023240979858561682,0.3861537021392478,0.11247095981299106,1.3034072728278059,0.9514208788167622,0.1818309803220049
Germany,2015,0.48858276145472124,1.1032133969652134,1.0046987419303999,-0.3577696782163559,0.42499495740360194,-0.23482235145595037,0.5635675158552129,0.8408474916793802,1.3288334349271336,0.9035886424479528,1.0170108546325236,1.7500906461666972,0.2347704307701587,0.040525433516632015,0.3861537021392478,-0.10885052685170464,1.3034072728278059,1.2415649266665554,0.1818309803220049
Germany,2016,0.48858276145472124,1.104063056226492,1.0071928468767049,0.20824138576220855,0.5523188400429988,-0.27237564305971906,0.30852846288500846,0.8712452964327623,1.1883522022198956,1.082603998489989,1.0525212812463975,1.7369371794312647,0.2347704307701587,0.05582522175656077,0.3861537021392478,-0.03547825238848085,1.3034072728278059,1.2415649266665554,0.1818309803220049
Germany,2017,0.48858276145472124,1.104941261536753,1.0097638567789957,0.04077138157890838,0.5532461104829862,-0.22474716095049183,0.374719004494518,0.929701417501763,1.320376629128136,1.2065872650294687,1.0997329188580103,1.714948786745331,0.3048548187889507,0.07296548688835752,0.3861537021392478,-0.010932323785918383,0.6357670797425969,0.9514208788167622,0.1818309803220049
Germany,2018,0.48858276145472124,1.1058480349906445,1.012411890680363,0.04077138157890838,0.5163165003522,-0.13537654634272028,0.5525000738125679,0.9786066655751408,1.4015481300379522,1.3718013320744027,1.1732994330082027,1.7017159115949505,0.3048548187889507,0.09192106982720098,0.3861537021392478,-0.15754626101615554,1.3034072728278059,0.9514208788167622,0.1818309803220049
Germany,2019,0.48858276145472124,1.1067550512340119,1.0151454845563423,-0.1287053649572894,0.6660345650231048,-0.09093827938058832,0.5334894538363063,1.0805976988001504,1.536484783475883,1.4708240578343257,1.2432501374662461,1.6707219132406281,0.37818606900157575,0.1126641553254026,0.3861537021392478,-0.13322016396163033,0.6357670797425969,0.9514208788167622,0.1818309803220049
Germany,2020,0.48858276145472124,1.1076906660844037,1.0179563607492121,-0.18564091079702916,0.5713879803393652,-0.19583576440426614,0.42569999782697976,0.9821269064406122,1.0197893645514948,1.1672723079846183,1.389500739473865,1.621680891020005,0.37818606900157575,0.13329441822666901,0.3861537021392478,-0.2785309305571988,0.6357670797425969,0.9514208788167622,0.20211991316849187
Greece,2012,0.48858276145472124,0.8540868612185863,0.15357868550611684,-1.3087491152080648,0.4223358216556214,-2.3398251305363154,-0.08089804212611047,-0.809211731130129,-1.1909694632509207,-1.8242145351195436,-1.6680439286102984,-0.10980504074587819,0.1677271925392588,-1.0248317789810744,0.3861537021392478,-1.1877285062383403,-1.2282526209342888,-0.8303478305074888,-0.9415916635643461
Greece,2013,0.48858276145472124,0.8067489181460362,0.1958343449063875,-1.6171038644083136,0.6632540800640504,-2.3398251305363154,-0.24344229891495403,-0.8098533595470508,-1.201959945795844,-2.008877565888034,-1.6823900947086365,-0.2476128425071614,0.10353619649401276,-1.0734111659606502,0.3861537021392478,-1.1424986812036455,-0.9686444319457582,-0.9120778485893293,-0.809390018638229
Greece,2014,0.48858276145472124,0.7600066145257177,0.23841487331552852,-1.5550136197077393,0.701500528885105,-2.3398251305363154,-0.40996184582539374,-0.8286304280796807,-1.0591421600452782,-1.950096243315357,-1.638919509969986,-0.2539691849788022,0.0420236707809289,-1.1224304828955114,0.3861537021392478,-1.0743849792438218,-1.1928458300596387,-0.8633602812797951,-0.7122745584032053
Greece,2015,0.48858276145472124,0.7139061351233134,0.2813306834591825,-1.3699998470652595,0.569562783607718,-2.3398251305363154,-0.01267132793132582,-0.7874090323690165,-0.8366041184049613,-1.8406912623336023,-1.5927766332834585,-0.2539691849788022,-0.016970495673404765,-1.1718922478991627,0.3861537021392478,-1.1198301294822228,-1.1928458300596387,-0.8438091094972208,-0.6837899527898351
Greece,2016,0.48858276145472124,0.6680961397408617,0.32457844861222784,-1.0658613444267782,0.7024226324008239,-2.32282448587451,-0.10838049151847604,-0.7558707140609451,-0.6306910886722578,-1.741493204829738,-1.5506291382397894,-0.2794771733581943,-0.016970495673404765,-1.2217989851633342,0.3861537021392478,-0.8911406929616704,-0.9114189738900096,-0.7572691168163423,-0.5361146037556238
Greece,2017,0.48858276145472124,0.6202584530680998,0.3704711392893511,-1.2477094245522993,0.6641680126550481,-2.30584940096762,-0.22337257930756288,-0.7555507915198182,-0.5841029584470927,-1.587831145365572,-1.5495909831877641,-0.26670660243289473,-0.016970495673404765,-1.2721532249526555,0.3861537021392478,-0.7521343052780695,-0.7035542345651358,-0.6633584610381927,-0.26271458848871526
Greece,2018,0.48858276145472124,0.57323583857578,0.41744080662781957,-1.2477094245522993,0.8588855158023156,-2.1392144535506294,-0.44442953614505787,-0.7802003153293998,-0.4188967727992201,-1.406631051546106,-1.519593656298757,-0.26033376281511517,0.0420236707809289,-1.3204065620205137,0.3861537021392478,-0.39845788032652224,0.6357670797425969,-0.4650374562242952,-0.15860956453790845
Greece,2019,0.48858276145472124,0.5269686613852442,0.46476513049934853,-1.3087491152080648,0.8000317931003348,-2.067882881176576,-0.4788365905494444,-0.7563506077862325,-0.15909659522522168,-1.2123827207448197,-1.4322563695640393,-0.26033376281511517,0.10353619649401276,-1.3690682387684396,0.3861537021392478,-0.4461380509430546,-0.6189715378621087,-0.42440138736225347,-0.12293522936053324
Greece,2020,0.48858276145472124,0.48146974986871216,0.5124695235357105,-1.0056705822969942,0.6641680126550481,-2.067882881176576,-0.5582262918960351,-0.9135961311394596,-0.24643507065013476,-1.0976983864973484,-1.4299517198418896,-0.26033376281511517,0.1677271925392588,-1.4207346005475818,0.3861537021392478,-0.5646253901136011,-0.7035542345651358,-0.4650374562242952,-0.4430268657680556
Hungary,2012,0.48858276145472124,-1.1459317083061176,-0.48439634345032184,-1.3087491152080648,-1.144266731624003,-1.411963650001453,0.24109968092078135,-1.0187122259383257,-0.4327524524747401,-0.49181692293890494,0.8231424362835315,1.2518408429520704,-0.6445839857004053,-0.5737249590764206,0.3861537021392478,0.11247095981299106,-0.006713781585690784,-0.9822439573976341,0.4140696529228995
Hungary,2013,0.48858276145472124,-1.0249914216719238,-0.3667330165818442,-1.2477094245522993,-1.0340930917425621,-1.4533108150558463,0.16743180145169195,-0.8477472280934878,-0.5276639179311567,-0.36384588409962426,0.9085923626044293,1.2709157891649647,-0.6092931625069613,-0.6719996207680089,0.3861537021392478,-0.05997978503176005,-0.006713781585690784,-0.9291862796804715,0.4140696529228995
Hungary,2014,0.48858276145472124,-0.8872829404025658,-0.24130937528830176,-0.7079283073051671,-0.9893174902005205,-0.9705068750770346,0.2901857765462843,-0.5132891257017003,-0.2601758957985436,0.08529026769413386,0.8992696855135315,1.242279050650032,-0.4960925227476777,-0.7746038746990241,0.3861537021392478,0.08769974200801185,-0.6189715378621087,-0.7802779611236722,0.4362230687217949
Hungary,2015,0.48858276145472124,-0.730780130461449,-0.10773329212088692,-0.6490256606795888,-1.033554043497471,-1.1222542374236837,0.1921478784543412,-0.2378191435517641,0.07798215052939901,0.2878331339055299,0.9594143122429486,1.247061980496758,-0.41388130699887427,-0.8840616089048962,0.3861537021392478,0.21201545425097001,-0.6189715378621087,-0.6147562335090847,0.5267085570692525
Hungary,2016,0.48858276145472124,-0.5531675692100468,0.03445905222246316,-0.18564091079702916,-0.9196688058071183,-0.6239756331111117,-0.18051413291550716,0.011415350575469762,0.17580049266184095,0.742581704319472,0.9961140901180712,1.2518408429520704,-0.23055688117583129,-0.995894267914173,0.3861537021392478,0.23701764332341285,-1.0210657904928062,-0.35009918311747307,0.7922908662841945
Hungary,2017,0.48858276145472124,-0.35199038266528615,0.18567814975073854,-0.1287053649572894,-0.976996277039918,-0.5821354752434293,-0.30792966146512846,0.16267987118647934,0.17729912547891438,1.063426934186633,1.0902533218579047,1.2613863998065489,-0.1279835845101109,-1.1125913043302267,0.3861537021392478,0.1621508213726628,-0.5245876689804133,-0.43824951075389573,0.9487031296942106
Hungary,2018,0.48858276145472124,-0.12452788259465564,0.33105797214481403,-0.07199109390955219,-0.9190800006678823,-0.5425916643114486,-0.67644989802698,0.3076596654083992,0.23596972995082055,1.2358440635311538,1.074156366743671,1.2279057709637773,-0.016970495673404765,-1.2318339518438945,0.3861537021392478,0.1621508213726628,-0.5245876689804133,-0.43824951075389573,1.086057893471084
Hungary,2019,0.48858276145472124,0.1321633184378067,0.3774284181235216,-0.07199109390955219,-0.8586191988547038,-0.9872498899603038,-0.7059281083639168,0.4039885763032254,0.18424345767405637,1.3566077101933414,0.9940113349519212,1.2086839316276887,0.10353619649401276,-1.3536571468230654,0.3861537021392478,0.1621508213726628,-0.5245876689804133,-0.43824951075389573,1.086057893471084
Hungary,2020,0.48858276145472124,0.4213565089027507,0.42419454608300156,0.1526419802561398,-1.0667418291811717,-1.6381499883579966,-0.5822103561692327,0.46018265058615104,0.0544510713095664,1.0292775850424007,0.7664500068487842,1.1360078958235247,0.1677271925392588,-1.478096026909963,0.3861537021392478,0.1621508213726628,-0.5245876689804133,-0.43824951075389573,1.0028455054703342
Iceland,2012,0.48858276145472124,0.2837649365472145,-0.3534369958422767,2.4228138205254943,1.3316307675602468,1.4593928875910995,-0.22203200585474045,1.8650792985792763,1.2052153215642827,0.49085379592409467,0.42016135634887625,-0.9435846647477,1.4821027292709184,-0.08801599920377456,0.3861537021392478,1.1434699735204081,1.3034072728278059,1.038918902228817,2.083048837248224
Iceland,2013,0.48858276145472124,0.4007248820927118,-0.3535245019351605,1.9131397561050487,0.9689803226308429,1.536598053650484,-0.23169732245563407,2.00008776409562,1.2562762890656898,0.664506764938555,0.44025054350440784,-0.9583177165894756,1.4821027292709184,-0.12579431784614115,0.3861537021392478,1.524764449900225,0.9363573247842838,1.2415649266665554,2.690350520399944
Iceland,2014,0.48858276145472124,0.5231966736287341,-0.3534072392203599,1.9131397561050487,1.3070242063833897,1.6459286314754564,-0.23527666985227524,2.211614474829357,1.497579425451028,0.8105631050490696,0.4500953310837136,-1.0028036447184976,1.4821027292709184,-0.16392236363484633,0.3861537021392478,0.8779657361474797,1.3034072728278059,1.2415649266665554,2.122730988311551
Iceland,2015,0.48858276145472124,0.6514080277219386,-0.3534421035772869,1.2722199206506448,1.1381194088699416,1.7531901655019004,-0.2533238915944822,2.354929561831676,1.8523778300509492,1.1295669356284606,0.46225771411121364,-1.0327037778696593,1.4821027292709184,-0.206473236987009,0.3861537021392478,1.1434699735204081,1.3034072728278059,1.2415649266665554,2.2867427915588
Iceland,2016,0.48858276145472124,0.7855947599042713,-0.3533633657678409,0.9627620676864816,1.028045929880059,1.488608778722042,-0.1964946933156991,2.4912966226336732,2.044613984086803,1.558119628486093,0.5070324911202062,-1.0252103094115221,1.4821027292709184,-0.2597547974323375,0.3861537021392478,1.0366066634028872,1.3034072728278059,1.2415649266665554,1.7828624885005022
Iceland,2017,0.48858276145472124,0.9260010266762857,-0.35165101985442293,0.8048713308873374,1.2202759871740423,1.7361192874248252,-0.21577875886587095,2.3990165655245126,2.141623345078647,1.6759751815007888,0.5406237980764533,-1.077926218400701,1.4821027292709184,-0.3178824148146403,0.3861537021392478,1.3326728213573578,1.3034072728278059,1.3604584811301674,2.2867427915588
Iceland,2018,0.48858276145472124,1.0728515090116144,-0.35333749508720624,0.8048713308873374,1.3070242063833897,1.773656671788855,-0.21061369089709578,2.2376165969752506,1.6429333823920735,1.6956896799064605,0.5934540712814583,-1.2241986738417452,1.3520946413387127,-0.37679164351583044,0.3861537021392478,1.1972399786725305,0.3854498849599905,0.871308657778041,2.2867427915588
Iceland,2019,0.48858276145472124,1.1325644997030215,-0.35335256623762584,0.9627620676864816,1.4410996384785904,1.8153270842203981,-0.22620336531047056,2.2015094875592545,1.667614428337056,1.3189656660194133,0.628735410777316,-1.2793184965679985,1.3520946413387127,-0.42577074564248385,0.3861537021392478,1.1434699735204081,0.9363573247842838,1.038918902228817,2.2867427915588
Iceland,2020,0.48858276145472124,1.1325644997030215,-0.35318254795617426,0.8577339822793592,1.3963706269073584,1.6739639044056374,-0.28115131411012423,1.892626677090911,1.2019511323209415,0.6349152890962504,0.6328528815646395,-1.2556119098352714,1.3520946413387127,-0.46447559962727114,0.3861537021392478,1.1434699735204081,0.9363573247842838,1.038918902228817,2.2867427915588
Ireland,2012,0.48858276145472124,-1.2503988882213983,-0.6637820533387124,2.148594804836926,0.4992930614919282,0.8073486871567707,0.44961902913282437,-0.13418492867168882,-0.9862778977768292,-1.0505960551388798,-0.002380846163303876,-1.473711942308897,0.1677271925392588,-1.9150473771108667,0.3861537021392478,-0.46991663641141623,-0.006713781585690784,0.3190466516357865,0.6927111399472226
Ireland,2013,0.48858276145472124,-1.1643170764063986,-0.5930424370604529,1.9131397561050487,0.5369933350045888,0.6895032700357595,0.4181321177842271,-0.031089232859337623,-0.6567139705994874,-0.8566170430848167,-0.02916288728452318,-1.4571781674097743,0.2347704307701587,-1.9658116607769716,0.3861537021392478,-0.5410086661106728,-0.29899796708165455,0.20625596858181408,0.6927111399472226
Ireland,2014,0.48858276145472124,-1.0694642352987513,-0.5191623077962825,1.7203113148041875,0.687462818444949,0.6299990882728602,0.33567776439601804,-0.02415295066459315,-0.5031075478378229,-0.6147626545835307,0.0010127407869219922,-1.448934817424776,0.3048548187889507,-2.0169675227310924,0.3861537021392478,-0.15754626101615554,0.1740293734929589,0.4504858513340337,0.6927111399472226
Ireland,2015,0.48858276145472124,-0.9652078833477312,-0.44203940212347964,1.5235709935845076,0.7278191040923868,0.6148309907048373,0.26415243512020786,0.009876910162056891,-0.3615628827429944,-0.3199847534314057,0.04944501869151957,-1.1697524673959196,0.37818606900157575,-2.071392301749685,0.3861537021392478,-0.13322016396163033,0.1740293734929589,0.665913422918396,0.6927111399472226
Ireland,2016,0.48858276145472124,-0.7898360596647299,-0.36154657365471826,1.3229684289835875,0.805811483658382,0.7405837805812138,0.2956107972269587,0.10228054397266663,-0.10232057126787408,-0.045562679769146686,0.08356161344592149,-1.138935059645101,0.4549885920811776,-2.132058793603391,0.3861537021392478,-0.3745559113460094,0.3854498849599905,0.665913422918396,0.6927111399472226
Ireland,2017,0.48858276145472124,-0.5872981900377776,-0.2774863832000686,1.1185510927477536,1.0079313299353148,0.7585933692156107,0.1972321841950762,0.09768580597295615,0.18857114980313724,0.3115599892884236,0.2011256141397265,-1.1312636307158594,0.5355076506801284,-2.1903396818976177,0.3861537021392478,-0.03547825238848085,0.3854498849599905,0.871308657778041,0.6927111399472226
Ireland,2018,0.48858276145472124,-0.35427376422848367,-0.19599426097694203,1.0149261672989645,1.028045929880059,0.7500314722768592,0.23362299574837828,0.1445027610816374,0.3579591419209369,0.5608475877384198,0.26657601495126315,-1.1312636307158594,0.6200118159010033,-2.246163759458502,0.3861537021392478,0.1621508213726628,0.9363573247842838,1.3604584811301674,0.6927111399472226
Ireland,2019,0.48858276145472124,-0.2617136543386099,-0.18379037998003925,0.8048713308873374,1.2381084646162661,0.8099000087693534,0.2231322338839501,0.19212544290174416,0.34398038695397337,0.7937922401602417,0.36415629749217365,-1.2007832890103851,0.6200118159010033,-2.3024356530356003,0.3861537021392478,0.23701764332341285,0.9363573247842838,1.2415649266665554,0.6927111399472226
Ireland,2020,0.48858276145472124,-0.18092848167235817,-0.17128854305854677,0.3736889862394471,1.132964611464039,0.2787199366138736,0.3010722677784939,-0.01752720292997609,-0.013652572024945605,0.5936919200536107,0.3444226058709427,-1.1930053760025956,0.5355076506801284,-2.3561610088125047,0.3861537021392478,0.5151904247932777,0.6357670797425969,1.2415649266665554,0.9220183168140307
Italy,2012,0.48858276145472124,0.18930247989169321,-0.2710275515779763,-0.826380921880519,1.0421528242007847,-1.6949399829351441,0.028730007962634523,-1.3595214072957695,-1.174329533808213,-0.43908111449163234,-0.9076901104548781,-0.8417534354667583,0.3048548187889507,0.9117885768328494,0.3861537021392478,-0.937173873400636,-0.9114189738900096,-0.14813251856360765,-0.3951318710543289
Italy,2013,0.48858276145472124,0.20438073186731068,-0.2743606441938118,-1.0056705822969942,1.232846762831592,-1.6255076321045445,0.24953563112782015,-1.3839709148814714,-1.29279883493073,-0.654631647519297,-0.8996615432334886,-0.8923879789710468,0.37818606900157575,0.9161856539713726,0.3861537021392478,-0.8680678424534506,-1.0210657904928062,-0.18973803740957562,-0.4111999781379997
Italy,2014,0.48858276145472124,0.21957594489851567,-0.2776958410963047,-1.0658613444267782,1.408319798583595,-1.7124329554752271,0.1768560685303794,-1.2889935204428418,-1.2944391202175594,-0.7254078411282735,-0.8828067070617813,-0.9435846647477,0.4549885920811776,0.9205755700215315,0.3861537021392478,-0.8218087901734639,-0.9114189738900096,-0.16925488613884074,-0.4900111020934449
Italy,2015,0.48858276145472124,0.22968335027784234,-0.28102714584053884,-1.1868812476683168,1.1701856364302063,-1.6444543145225228,0.09927870215004002,-1.2751823907728737,-1.2232800822578225,-0.620023145605246,-0.8548915946669848,-0.9583177165894756,0.5355076506801284,0.9249583323835986,0.3861537021392478,-0.9830581201628756,-1.2282526209342888,-0.30091671900226913,-0.5962651954729703
Italy,2016,0.48858276145472124,0.23983336697876195,-0.2843545602494968,-1.1868812476683168,1.4773905489255483,-1.8608502762030774,-0.01605616937816955,-1.127017501410755,-1.0703799577220494,-0.5910244577196629,-0.810048887420873,-0.9730983091236594,0.6200118159010033,0.9278762033401389,0.3861537021392478,-0.937173873400636,-1.1136746345118025,-0.20961519818892824,-0.5512917052882397
Italy,2017,0.48858276145472124,0.2500261532853522,-0.2876780861465812,-1.3087491152080648,1.344486249453748,-1.5247336093646464,0.583029786952142,-1.0456498883835845,-1.0943757573910917,-0.5225655985338173,-0.7397962117587928,-0.9657020465780765,0.7087957771330945,0.92933394845461,0.3861537021392478,-1.0971256137467673,-0.9686444319457582,-0.20961519818892824,-0.5512917052882397
Italy,2018,0.48858276145472124,0.26026186799039946,-0.29099772535561585,-1.4931325626743035,1.5239231324123987,-1.2064298338182993,0.6007682566042428,-1.013199545844178,-1.003400346173793,-0.43213966379293134,-0.7113587216933372,-0.9953591712539526,0.8021835657289712,0.9307909003583013,0.3861537021392478,-0.937173873400636,-1.0692487493397584,-0.16925488613884074,-0.5208428343843589
Italy,2019,0.48858276145472124,0.27054067039676305,-0.2943134797008486,-1.7419101025318553,1.5934389238661688,-1.4191937394898186,0.6131756152148449,-0.9955372263547924,-0.8772850361558305,-0.3270728375090621,-0.6908296539323593,-1.0028036447184976,0.900532265076171,0.9351569995421408,0.3861537021392478,-0.7986222525160157,-0.6189715378621087,-0.08055605929634624,-0.5054753538009615
Italy,2020,0.48858276145472124,0.28086272031877313,-0.29761940857628605,-1.9306771184520353,1.0239995801546524,-1.8391327667036323,0.5508124684694329,-1.2571115900201475,-0.9660020336229677,-0.1924040441135406,-0.6693949434671638,-0.9879268232396401,1.0042362944756527,0.9380637712954155,0.3861537021392478,-0.937173873400636,-0.5245876689804133,0.04887866631725037,-0.5208428343843589
Latvia,2012,0.48858276145472124,-0.16581638888331632,0.11797389993990247,-0.7079283073051671,-1.4029001583995568,1.8770225040402706,0.23680795756126338,0.3796849982040384,-0.4483610356499759,-1.0069336859218008,0.4698599005164883,0.662645820274511,-0.917122692174785,0.040525433516632015,0.3861537021392478,-0.937173873400636,-0.9114189738900096,-1.0254463035364503,-0.4111999781379997
Latvia,2013,0.48858276145472124,-0.11904330782372465,0.16352723863602692,-0.242797177103414,-1.3638097295206928,2.0777763150009556,0.10222848358151176,0.31160045923601687,-0.16761759438859605,-0.6160100547701334,0.45168125839462725,0.6199244491114486,-0.7439011838898654,-0.05450912074225307,0.3861537021392478,-1.0059447992025932,-0.9686444319457582,-0.8943585561973758,-0.6837899527898351
Latvia,2014,0.48858276145472124,-0.07119664542057419,0.20965014605940493,0.48285589531367873,-1.336353883015078,0.9440379407889883,-0.007752221032979626,0.37923185949154115,-2.466155812770641e-05,-0.4682294933404831,0.4708571562512288,0.5443262998198642,-0.572820738438545,-0.14983437103177133,0.3861537021392478,-0.9141759816289144,-0.7035542345651358,-0.7877306604646366,-0.8631597802617863
Latvia,2015,0.48858276145472124,-0.022181089017450476,0.26899011563127073,0.7517771521184472,-1.2655594117171647,0.9896304212449771,-0.10363653589870299,0.5608819968597821,0.27713597362508674,-0.31419338671436686,0.4388019614457556,0.5660359485164257,-0.41388130699887427,-0.24945660901555128,0.3861537021392478,-0.705492049122684,-0.6189715378621087,-0.5389054029593756,-0.7682506474720376
Latvia,2016,0.48858276145472124,0.028239920305262203,0.32963469684034097,0.9627620676864816,-1.245234238135705,0.6044968492661371,-0.1446137449056547,0.6429037751578569,0.14640740419874104,-0.275635028536615,0.4169563032590556,0.5822600023046577,-0.23055688117583129,-0.3514486988519842,0.3861537021392478,-0.7288325524206527,-0.6189715378621087,-0.5152875073955728,-0.809390018638229
Latvia,2017,0.48858276145472124,0.08006883833228752,0.3916066445674709,0.6984520965671863,-1.235243754446711,0.27939034670493007,-0.10898942023373454,0.7599124417854258,0.011772958827823395,-0.1105031947511641,0.5401482866891222,0.5006376232402481,-0.1279835845101109,-0.45584608353943906,0.3861537021392478,-1.0287947294680078,-0.6189715378621087,-0.503115432756128,-0.9671656262355879
Latvia,2018,0.48858276145472124,0.13330564923671595,0.454914160101355,0.20824138576220855,-1.2034882971458414,-0.0416972151367735,-0.057364344129702656,0.8281438623939558,0.8610044772588622,0.15215305650336183,0.5385863750049996,0.46763176080783947,0.0420236707809289,-0.5604794182815156,0.3861537021392478,-0.9141759816289144,-0.16285956807288926,-0.22891717726940589,-0.9157363859130476
Latvia,2019,0.48858276145472124,0.187906630514259,0.5195723229203956,0.26361608338528925,-1.0737511230572405,0.20280123359748847,0.019303605059342154,0.8373030811240104,0.5428359475620569,0.4101101128818641,0.5731027511889463,0.4399675733390063,0.1677271925392588,-0.6674888305871142,0.3861537021392478,-0.7753974812219407,0.3854498849599905,-0.16925488613884074,-0.7404258571702044
Latvia,2020,0.48858276145472124,0.24388433315136776,0.5855960064494308,-0.07199109390955219,-1.1180050291987171,0.18414835022230172,-0.011903177933538038,0.931024702914479,0.7013484828302271,0.008868374755908782,0.48238124657955156,0.3729706874353464,0.37818606900157575,-0.7769082567572614,0.3861537021392478,-1.0516080701313242,-0.006713781585690784,-0.08055605929634624,-0.9798487884611077
Lithuania,2012,0.48858276145472124,-1.186092888342693,0.3814106253333001,0.20824138576220855,-1.3867029369960915,0.8115478180603113,0.3976204833360357,-0.026310646357122408,0.15269980126438082,-0.8116398202487023,0.9507089296197709,1.3746910065820233,-0.4960925227476777,-0.2330308169428745,0.3861537021392478,-0.9141759816289144,-0.7035542345651358,-0.809474650281573,-0.5962651954729703
Lithuania,2013,0.48858276145472124,-1.0344742875493667,0.43754440836859354,0.1526419802561398,-1.3769270553257662,0.7334056916390727,0.37787000193435516,0.06610674796271881,0.15770940992557747,-0.6025166465796624,0.8160921341610698,1.3183225703674462,-0.41388130699887427,-0.2866458381186785,0.3861537021392478,-0.9601345320446713,-0.7797509776131275,-0.6725923875475321,-0.36268040098141624
Lithuania,2014,0.48858276145472124,-0.8543062327294415,0.4950994755301544,0.04077138157890838,-1.2581432702061812,0.7019629190487859,0.22252659439037653,0.2657790932019884,0.39939393395868983,-0.4456874485038975,0.7556376558865672,1.3041423033679094,-0.41388130699887427,-0.340931744254069,0.3861537021392478,-1.500426620488176,-1.0692487493397584,-0.7413592247505035,-0.8229469198039465
